Sexo,Comunidad autónoma/provincia,Ciclo formativo,Total,nivel_ciclo
Mujeres,08 CASTILLA LA MANCHA,02 ADMINISTRACIÓN Y GESTIÓN,115.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Servicios administrativos,115.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,03 AGRARIA,7.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Actividades agropecuarias,0.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Agro-jardinería y composiciones florales,5.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Aprovechamientos forestales,2.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,04 ARTES GRÁFICAS,4.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Artes gráficas,4.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,06 COMERCIO Y MARKETING,53.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Servicios comerciales,53.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,07 EDIFICACIÓN Y OBRA CIVIL,0.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Reforma y mantenimiento de edificios,0.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,08 ELECTRICIDAD Y ELECTRÓNICA,7.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Electricidad y electrónica,7.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Instalaciones electrotécnicas y mecánica,0.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,10 FABRICACIÓN MECÁNICA,1.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Fabricación de elementos metálicos,0.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Fabricación y montaje,1.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,11 HOSTELERÍA Y TURISMO,52.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Actividades de panadería y pastelería,4.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Alojamiento y lavandería,2.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Cocina y restauración,46.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,12 IMAGEN PERSONAL,84.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Peluquería y estética,84.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,14 INDUSTRIAS ALIMENTARIAS,7.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Industrias alimentarias,7.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,16 INFORMÁTICA Y COMUNICACIONES,61.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Informática de oficina,44.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Informática y comunicaciones,17.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Mantenimiento de viviendas,0.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,"18 MADERA, MUEBLE Y CORCHO",0.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Carpintería y mueble,0.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,19 MARÍTIMO-PESQUERA,0.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Actividades marítimo-pesqueras,0.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Actividades domésticas y limpieza de edificios,0.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,"24 TEXTIL, CONFECCIÓN Y PIEL",2.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Arreglo y reparación de artículos textiles y de piel,2.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Tapicería y cortinaje,0.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,2.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Mantenimiento de vehículos,2.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,26 VIDRIO Y CERÁMICA,0.0,BASICO
Mujeres,08 CASTILLA LA MANCHA,Vidriería y alfarería,0.0,BASICO
Mujeres,Albacete,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
Mujeres,Albacete,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
Mujeres,Albacete,02 ADMINISTRACIÓN Y GESTIÓN,33.0,BASICO
Mujeres,Albacete,Servicios administrativos,33.0,BASICO
Mujeres,Albacete,03 AGRARIA,1.0,BASICO
Mujeres,Albacete,Actividades agropecuarias,0.0,BASICO
Mujeres,Albacete,Agro-jardinería y composiciones florales,0.0,BASICO
Mujeres,Albacete,Aprovechamientos forestales,1.0,BASICO
Mujeres,Albacete,04 ARTES GRÁFICAS,0.0,BASICO
Mujeres,Albacete,Artes gráficas,0.0,BASICO
Mujeres,Albacete,06 COMERCIO Y MARKETING,5.0,BASICO
Mujeres,Albacete,Servicios comerciales,5.0,BASICO
Mujeres,Albacete,07 EDIFICACIÓN Y OBRA CIVIL,0.0,BASICO
Mujeres,Albacete,Reforma y mantenimiento de edificios,0.0,BASICO
Mujeres,Albacete,08 ELECTRICIDAD Y ELECTRÓNICA,0.0,BASICO
Mujeres,Albacete,Electricidad y electrónica,0.0,BASICO
Mujeres,Albacete,Instalaciones electrotécnicas y mecánica,0.0,BASICO
Mujeres,Albacete,10 FABRICACIÓN MECÁNICA,0.0,BASICO
Mujeres,Albacete,Fabricación de elementos metálicos,0.0,BASICO
Mujeres,Albacete,Fabricación y montaje,0.0,BASICO
Mujeres,Albacete,11 HOSTELERÍA Y TURISMO,4.0,BASICO
Mujeres,Albacete,Actividades de panadería y pastelería,0.0,BASICO
Mujeres,Albacete,Alojamiento y lavandería,0.0,BASICO
Mujeres,Albacete,Cocina y restauración,4.0,BASICO
Mujeres,Albacete,12 IMAGEN PERSONAL,8.0,BASICO
Mujeres,Albacete,Peluquería y estética,8.0,BASICO
Mujeres,Albacete,14 INDUSTRIAS ALIMENTARIAS,7.0,BASICO
Mujeres,Albacete,Industrias alimentarias,7.0,BASICO
Mujeres,Albacete,16 INFORMÁTICA Y COMUNICACIONES,11.0,BASICO
Mujeres,Albacete,Informática de oficina,11.0,BASICO
Mujeres,Albacete,Informática y comunicaciones,0.0,BASICO
Mujeres,Albacete,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO
Mujeres,Albacete,Mantenimiento de viviendas,0.0,BASICO
Mujeres,Albacete,"18 MADERA, MUEBLE Y CORCHO",0.0,BASICO
Mujeres,Albacete,Carpintería y mueble,0.0,BASICO
Mujeres,Albacete,19 MARÍTIMO-PESQUERA,0.0,BASICO
Mujeres,Albacete,Actividades marítimo-pesqueras,0.0,BASICO
Mujeres,Albacete,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO
Mujeres,Albacete,Actividades domésticas y limpieza de edificios,0.0,BASICO
Mujeres,Albacete,"24 TEXTIL, CONFECCIÓN Y PIEL",2.0,BASICO
Mujeres,Albacete,Arreglo y reparación de artículos textiles y de piel,2.0,BASICO
Mujeres,Albacete,Tapicería y cortinaje,0.0,BASICO
Mujeres,Albacete,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,1.0,BASICO
Mujeres,Albacete,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
Mujeres,Albacete,Mantenimiento de vehículos,1.0,BASICO
Mujeres,Albacete,26 VIDRIO Y CERÁMICA,0.0,BASICO
Mujeres,Albacete,Vidriería y alfarería,0.0,BASICO
Mujeres,Ciudad Real,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
Mujeres,Ciudad Real,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
Mujeres,Ciudad Real,02 ADMINISTRACIÓN Y GESTIÓN,16.0,BASICO
Mujeres,Ciudad Real,Servicios administrativos,16.0,BASICO
Mujeres,Ciudad Real,03 AGRARIA,4.0,BASICO
Mujeres,Ciudad Real,Actividades agropecuarias,0.0,BASICO
Mujeres,Ciudad Real,Agro-jardinería y composiciones florales,4.0,BASICO
Mujeres,Ciudad Real,Aprovechamientos forestales,0.0,BASICO
Mujeres,Ciudad Real,04 ARTES GRÁFICAS,0.0,BASICO
Mujeres,Ciudad Real,Artes gráficas,0.0,BASICO
Mujeres,Ciudad Real,06 COMERCIO Y MARKETING,9.0,BASICO
Mujeres,Ciudad Real,Servicios comerciales,9.0,BASICO
Mujeres,Ciudad Real,07 EDIFICACIÓN Y OBRA CIVIL,0.0,BASICO
Mujeres,Ciudad Real,Reforma y mantenimiento de edificios,0.0,BASICO
Mujeres,Ciudad Real,08 ELECTRICIDAD Y ELECTRÓNICA,5.0,BASICO
Mujeres,Ciudad Real,Electricidad y electrónica,5.0,BASICO
Mujeres,Ciudad Real,Instalaciones electrotécnicas y mecánica,0.0,BASICO
Mujeres,Ciudad Real,10 FABRICACIÓN MECÁNICA,1.0,BASICO
Mujeres,Ciudad Real,Fabricación de elementos metálicos,0.0,BASICO
Mujeres,Ciudad Real,Fabricación y montaje,1.0,BASICO
Mujeres,Ciudad Real,11 HOSTELERÍA Y TURISMO,13.0,BASICO
Mujeres,Ciudad Real,Actividades de panadería y pastelería,0.0,BASICO
Mujeres,Ciudad Real,Alojamiento y lavandería,0.0,BASICO
Mujeres,Ciudad Real,Cocina y restauración,13.0,BASICO
Mujeres,Ciudad Real,12 IMAGEN PERSONAL,24.0,BASICO
Mujeres,Ciudad Real,Peluquería y estética,24.0,BASICO
Mujeres,Ciudad Real,14 INDUSTRIAS ALIMENTARIAS,0.0,BASICO
Mujeres,Ciudad Real,Industrias alimentarias,0.0,BASICO
Mujeres,Ciudad Real,16 INFORMÁTICA Y COMUNICACIONES,9.0,BASICO
Mujeres,Ciudad Real,Informática de oficina,3.0,BASICO
Mujeres,Ciudad Real,Informática y comunicaciones,6.0,BASICO
Mujeres,Ciudad Real,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO
Mujeres,Ciudad Real,Mantenimiento de viviendas,0.0,BASICO
Mujeres,Ciudad Real,"18 MADERA, MUEBLE Y CORCHO",0.0,BASICO
Mujeres,Ciudad Real,Carpintería y mueble,0.0,BASICO
Mujeres,Ciudad Real,19 MARÍTIMO-PESQUERA,0.0,BASICO
Mujeres,Ciudad Real,Actividades marítimo-pesqueras,0.0,BASICO
Mujeres,Ciudad Real,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO
Mujeres,Ciudad Real,Actividades domésticas y limpieza de edificios,0.0,BASICO
Mujeres,Ciudad Real,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO
Mujeres,Ciudad Real,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO
Mujeres,Ciudad Real,Tapicería y cortinaje,0.0,BASICO
Mujeres,Ciudad Real,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,0.0,BASICO
Mujeres,Ciudad Real,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
Mujeres,Ciudad Real,Mantenimiento de vehículos,0.0,BASICO
Mujeres,Ciudad Real,26 VIDRIO Y CERÁMICA,0.0,BASICO
Mujeres,Ciudad Real,Vidriería y alfarería,0.0,BASICO
Mujeres,Cuenca,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
Mujeres,Cuenca,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
Mujeres,Cuenca,02 ADMINISTRACIÓN Y GESTIÓN,1.0,BASICO
Mujeres,Cuenca,Servicios administrativos,1.0,BASICO
Mujeres,Cuenca,03 AGRARIA,0.0,BASICO
Mujeres,Cuenca,Actividades agropecuarias,0.0,BASICO
Mujeres,Cuenca,Agro-jardinería y composiciones florales,0.0,BASICO
Mujeres,Cuenca,Aprovechamientos forestales,0.0,BASICO
Mujeres,Cuenca,04 ARTES GRÁFICAS,0.0,BASICO
Mujeres,Cuenca,Artes gráficas,0.0,BASICO
Mujeres,Cuenca,06 COMERCIO Y MARKETING,14.0,BASICO
Mujeres,Cuenca,Servicios comerciales,14.0,BASICO
Mujeres,Cuenca,07 EDIFICACIÓN Y OBRA CIVIL,0.0,BASICO
Mujeres,Cuenca,Reforma y mantenimiento de edificios,0.0,BASICO
Mujeres,Cuenca,08 ELECTRICIDAD Y ELECTRÓNICA,0.0,BASICO
Mujeres,Cuenca,Electricidad y electrónica,0.0,BASICO
Mujeres,Cuenca,Instalaciones electrotécnicas y mecánica,0.0,BASICO
Mujeres,Cuenca,10 FABRICACIÓN MECÁNICA,0.0,BASICO
Mujeres,Cuenca,Fabricación de elementos metálicos,0.0,BASICO
Mujeres,Cuenca,Fabricación y montaje,0.0,BASICO
Mujeres,Cuenca,11 HOSTELERÍA Y TURISMO,5.0,BASICO
Mujeres,Cuenca,Actividades de panadería y pastelería,0.0,BASICO
Mujeres,Cuenca,Alojamiento y lavandería,0.0,BASICO
Mujeres,Cuenca,Cocina y restauración,5.0,BASICO
Mujeres,Cuenca,12 IMAGEN PERSONAL,5.0,BASICO
Mujeres,Cuenca,Peluquería y estética,5.0,BASICO
Mujeres,Cuenca,14 INDUSTRIAS ALIMENTARIAS,0.0,BASICO
Mujeres,Cuenca,Industrias alimentarias,0.0,BASICO
Mujeres,Cuenca,16 INFORMÁTICA Y COMUNICACIONES,6.0,BASICO
Mujeres,Cuenca,Informática de oficina,6.0,BASICO
Mujeres,Cuenca,Informática y comunicaciones,0.0,BASICO
Mujeres,Cuenca,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO
Mujeres,Cuenca,Mantenimiento de viviendas,0.0,BASICO
Mujeres,Cuenca,"18 MADERA, MUEBLE Y CORCHO",0.0,BASICO
Mujeres,Cuenca,Carpintería y mueble,0.0,BASICO
Mujeres,Cuenca,19 MARÍTIMO-PESQUERA,0.0,BASICO
Mujeres,Cuenca,Actividades marítimo-pesqueras,0.0,BASICO
Mujeres,Cuenca,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO
Mujeres,Cuenca,Actividades domésticas y limpieza de edificios,0.0,BASICO
Mujeres,Cuenca,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO
Mujeres,Cuenca,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO
Mujeres,Cuenca,Tapicería y cortinaje,0.0,BASICO
Mujeres,Cuenca,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,1.0,BASICO
Mujeres,Cuenca,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
Mujeres,Cuenca,Mantenimiento de vehículos,1.0,BASICO
Mujeres,Cuenca,26 VIDRIO Y CERÁMICA,0.0,BASICO
Mujeres,Cuenca,Vidriería y alfarería,0.0,BASICO
Mujeres,Guadalajara,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,4.0,BASICO
Mujeres,Guadalajara,Acceso y Conservación en Instalaciones Deportivas,4.0,BASICO
Mujeres,Guadalajara,02 ADMINISTRACIÓN Y GESTIÓN,23.0,BASICO
Mujeres,Guadalajara,Servicios administrativos,23.0,BASICO
Mujeres,Guadalajara,03 AGRARIA,1.0,BASICO
Mujeres,Guadalajara,Actividades agropecuarias,0.0,BASICO
Mujeres,Guadalajara,Agro-jardinería y composiciones florales,1.0,BASICO
Mujeres,Guadalajara,Aprovechamientos forestales,0.0,BASICO
Mujeres,Guadalajara,04 ARTES GRÁFICAS,4.0,BASICO
Mujeres,Guadalajara,Artes gráficas,4.0,BASICO
Mujeres,Guadalajara,06 COMERCIO Y MARKETING,3.0,BASICO
Mujeres,Guadalajara,Servicios comerciales,3.0,BASICO
Mujeres,Guadalajara,07 EDIFICACIÓN Y OBRA CIVIL,0.0,BASICO
Mujeres,Guadalajara,Reforma y mantenimiento de edificios,0.0,BASICO
Mujeres,Guadalajara,08 ELECTRICIDAD Y ELECTRÓNICA,1.0,BASICO
Mujeres,Guadalajara,Electricidad y electrónica,1.0,BASICO
Mujeres,Guadalajara,Instalaciones electrotécnicas y mecánica,0.0,BASICO
Mujeres,Guadalajara,10 FABRICACIÓN MECÁNICA,0.0,BASICO
Mujeres,Guadalajara,Fabricación de elementos metálicos,0.0,BASICO
Mujeres,Guadalajara,Fabricación y montaje,0.0,BASICO
Mujeres,Guadalajara,11 HOSTELERÍA Y TURISMO,6.0,BASICO
Mujeres,Guadalajara,Actividades de panadería y pastelería,4.0,BASICO
Mujeres,Guadalajara,Alojamiento y lavandería,0.0,BASICO
Mujeres,Guadalajara,Cocina y restauración,2.0,BASICO
Mujeres,Guadalajara,12 IMAGEN PERSONAL,8.0,BASICO
Mujeres,Guadalajara,Peluquería y estética,8.0,BASICO
Mujeres,Guadalajara,14 INDUSTRIAS ALIMENTARIAS,0.0,BASICO
Mujeres,Guadalajara,Industrias alimentarias,0.0,BASICO
Mujeres,Guadalajara,16 INFORMÁTICA Y COMUNICACIONES,7.0,BASICO
Mujeres,Guadalajara,Informática de oficina,4.0,BASICO
Mujeres,Guadalajara,Informática y comunicaciones,3.0,BASICO
Mujeres,Guadalajara,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO
Mujeres,Guadalajara,Mantenimiento de viviendas,0.0,BASICO
Mujeres,Guadalajara,"18 MADERA, MUEBLE Y CORCHO",0.0,BASICO
Mujeres,Guadalajara,Carpintería y mueble,0.0,BASICO
Mujeres,Guadalajara,19 MARÍTIMO-PESQUERA,0.0,BASICO
Mujeres,Guadalajara,Actividades marítimo-pesqueras,0.0,BASICO
Mujeres,Guadalajara,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO
Mujeres,Guadalajara,Actividades domésticas y limpieza de edificios,0.0,BASICO
Mujeres,Guadalajara,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO
Mujeres,Guadalajara,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO
Mujeres,Guadalajara,Tapicería y cortinaje,0.0,BASICO
Mujeres,Guadalajara,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,0.0,BASICO
Mujeres,Guadalajara,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
Mujeres,Guadalajara,Mantenimiento de vehículos,0.0,BASICO
Mujeres,Guadalajara,26 VIDRIO Y CERÁMICA,0.0,BASICO
Mujeres,Guadalajara,Vidriería y alfarería,0.0,BASICO
Mujeres,Toledo,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
Mujeres,Toledo,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
Mujeres,Toledo,02 ADMINISTRACIÓN Y GESTIÓN,42.0,BASICO
Mujeres,Toledo,Servicios administrativos,42.0,BASICO
Mujeres,Toledo,03 AGRARIA,1.0,BASICO
Mujeres,Toledo,Actividades agropecuarias,0.0,BASICO
Mujeres,Toledo,Agro-jardinería y composiciones florales,0.0,BASICO
Mujeres,Toledo,Aprovechamientos forestales,1.0,BASICO
Mujeres,Toledo,04 ARTES GRÁFICAS,0.0,BASICO
Mujeres,Toledo,Artes gráficas,0.0,BASICO
Mujeres,Toledo,06 COMERCIO Y MARKETING,22.0,BASICO
Mujeres,Toledo,Servicios comerciales,22.0,BASICO
Mujeres,Toledo,07 EDIFICACIÓN Y OBRA CIVIL,0.0,BASICO
Mujeres,Toledo,Reforma y mantenimiento de edificios,0.0,BASICO
Mujeres,Toledo,08 ELECTRICIDAD Y ELECTRÓNICA,1.0,BASICO
Mujeres,Toledo,Electricidad y electrónica,1.0,BASICO
Mujeres,Toledo,Instalaciones electrotécnicas y mecánica,0.0,BASICO
Mujeres,Toledo,10 FABRICACIÓN MECÁNICA,0.0,BASICO
Mujeres,Toledo,Fabricación de elementos metálicos,0.0,BASICO
Mujeres,Toledo,Fabricación y montaje,0.0,BASICO
Mujeres,Toledo,11 HOSTELERÍA Y TURISMO,24.0,BASICO
Mujeres,Toledo,Actividades de panadería y pastelería,0.0,BASICO
Mujeres,Toledo,Alojamiento y lavandería,2.0,BASICO
Mujeres,Toledo,Cocina y restauración,22.0,BASICO
Mujeres,Toledo,12 IMAGEN PERSONAL,39.0,BASICO
Mujeres,Toledo,Peluquería y estética,39.0,BASICO
Mujeres,Toledo,14 INDUSTRIAS ALIMENTARIAS,0.0,BASICO
Mujeres,Toledo,Industrias alimentarias,0.0,BASICO
Mujeres,Toledo,16 INFORMÁTICA Y COMUNICACIONES,28.0,BASICO
Mujeres,Toledo,Informática de oficina,20.0,BASICO
Mujeres,Toledo,Informática y comunicaciones,8.0,BASICO
Mujeres,Toledo,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO
Mujeres,Toledo,Mantenimiento de viviendas,0.0,BASICO
Mujeres,Toledo,"18 MADERA, MUEBLE Y CORCHO",0.0,BASICO
Mujeres,Toledo,Carpintería y mueble,0.0,BASICO
Mujeres,Toledo,19 MARÍTIMO-PESQUERA,0.0,BASICO
Mujeres,Toledo,Actividades marítimo-pesqueras,0.0,BASICO
Mujeres,Toledo,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO
Mujeres,Toledo,Actividades domésticas y limpieza de edificios,0.0,BASICO
Mujeres,Toledo,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO
Mujeres,Toledo,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO
Mujeres,Toledo,Tapicería y cortinaje,0.0,BASICO
Mujeres,Toledo,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,0.0,BASICO
Mujeres,Toledo,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
Mujeres,Toledo,Mantenimiento de vehículos,0.0,BASICO
Mujeres,Toledo,26 VIDRIO Y CERÁMICA,0.0,BASICO
Mujeres,Toledo,Vidriería y alfarería,0.0,BASICO
Mujeres,09 CATALUÑA,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,,BASICO
Mujeres,09 CATALUÑA,Acceso y Conservación en Instalaciones Deportivas,,BASICO
Mujeres,09 CATALUÑA,02 ADMINISTRACIÓN Y GESTIÓN,,BASICO
Mujeres,09 CATALUÑA,Servicios administrativos,,BASICO
Mujeres,09 CATALUÑA,03 AGRARIA,,BASICO
Mujeres,09 CATALUÑA,Actividades agropecuarias,,BASICO
Mujeres,09 CATALUÑA,Agro-jardinería y composiciones florales,,BASICO
Mujeres,09 CATALUÑA,Aprovechamientos forestales,,BASICO
Mujeres,09 CATALUÑA,04 ARTES GRÁFICAS,,BASICO
Mujeres,09 CATALUÑA,Artes gráficas,,BASICO
Mujeres,09 CATALUÑA,06 COMERCIO Y MARKETING,,BASICO
Mujeres,09 CATALUÑA,Servicios comerciales,,BASICO
Mujeres,09 CATALUÑA,07 EDIFICACIÓN Y OBRA CIVIL,,BASICO
Mujeres,09 CATALUÑA,Reforma y mantenimiento de edificios,,BASICO
Mujeres,09 CATALUÑA,08 ELECTRICIDAD Y ELECTRÓNICA,,BASICO
Mujeres,09 CATALUÑA,Electricidad y electrónica,,BASICO
Mujeres,09 CATALUÑA,Instalaciones electrotécnicas y mecánica,,BASICO
Mujeres,09 CATALUÑA,10 FABRICACIÓN MECÁNICA,,BASICO
Mujeres,09 CATALUÑA,Fabricación de elementos metálicos,,BASICO
Mujeres,09 CATALUÑA,Fabricación y montaje,,BASICO
Mujeres,09 CATALUÑA,11 HOSTELERÍA Y TURISMO,,BASICO
Mujeres,09 CATALUÑA,Actividades de panadería y pastelería,,BASICO
Mujeres,09 CATALUÑA,Alojamiento y lavandería,,BASICO
Mujeres,09 CATALUÑA,Cocina y restauración,,BASICO
Mujeres,09 CATALUÑA,12 IMAGEN PERSONAL,,BASICO
Mujeres,09 CATALUÑA,Peluquería y estética,,BASICO
Mujeres,09 CATALUÑA,14 INDUSTRIAS ALIMENTARIAS,,BASICO
Mujeres,09 CATALUÑA,Industrias alimentarias,,BASICO
Mujeres,09 CATALUÑA,16 INFORMÁTICA Y COMUNICACIONES,,BASICO
Mujeres,09 CATALUÑA,Informática de oficina,,BASICO
Mujeres,09 CATALUÑA,Informática y comunicaciones,,BASICO
Mujeres,09 CATALUÑA,17 INSTALACIÓN Y MANTENIMIENTO,,BASICO
Mujeres,09 CATALUÑA,Mantenimiento de viviendas,,BASICO
Mujeres,09 CATALUÑA,"18 MADERA, MUEBLE Y CORCHO",,BASICO
Mujeres,09 CATALUÑA,Carpintería y mueble,,BASICO
Mujeres,09 CATALUÑA,19 MARÍTIMO-PESQUERA,,BASICO
Mujeres,09 CATALUÑA,Actividades marítimo-pesqueras,,BASICO
Mujeres,09 CATALUÑA,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,,BASICO
Mujeres,09 CATALUÑA,Actividades domésticas y limpieza de edificios,,BASICO
Mujeres,09 CATALUÑA,"24 TEXTIL, CONFECCIÓN Y PIEL",,BASICO
Mujeres,09 CATALUÑA,Arreglo y reparación de artículos textiles y de piel,,BASICO
Mujeres,09 CATALUÑA,Tapicería y cortinaje,,BASICO
Mujeres,09 CATALUÑA,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,,BASICO
Mujeres,09 CATALUÑA,Mantenimiento de embarcaciones deportivas y de recreo,,BASICO
Mujeres,09 CATALUÑA,Mantenimiento de vehículos,,BASICO
Mujeres,09 CATALUÑA,26 VIDRIO Y CERÁMICA,,BASICO
Mujeres,09 CATALUÑA,Vidriería y alfarería,,BASICO
Mujeres,Barcelona,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,,BASICO
Mujeres,Barcelona,Acceso y Conservación en Instalaciones Deportivas,,BASICO
Mujeres,Barcelona,02 ADMINISTRACIÓN Y GESTIÓN,,BASICO
Mujeres,Barcelona,Servicios administrativos,,BASICO
Mujeres,Barcelona,03 AGRARIA,,BASICO
Mujeres,Barcelona,Actividades agropecuarias,,BASICO
Mujeres,Barcelona,Agro-jardinería y composiciones florales,,BASICO
Mujeres,Barcelona,Aprovechamientos forestales,,BASICO
Mujeres,Barcelona,04 ARTES GRÁFICAS,,BASICO
Mujeres,Barcelona,Artes gráficas,,BASICO
Mujeres,Barcelona,06 COMERCIO Y MARKETING,,BASICO
Mujeres,Barcelona,Servicios comerciales,,BASICO
Mujeres,Barcelona,07 EDIFICACIÓN Y OBRA CIVIL,,BASICO
Mujeres,Barcelona,Reforma y mantenimiento de edificios,,BASICO
Mujeres,Barcelona,08 ELECTRICIDAD Y ELECTRÓNICA,,BASICO
Mujeres,Barcelona,Electricidad y electrónica,,BASICO
Mujeres,Barcelona,Instalaciones electrotécnicas y mecánica,,BASICO
Mujeres,Barcelona,10 FABRICACIÓN MECÁNICA,,BASICO
Mujeres,Barcelona,Fabricación de elementos metálicos,,BASICO
Mujeres,Barcelona,Fabricación y montaje,,BASICO
Mujeres,Barcelona,11 HOSTELERÍA Y TURISMO,,BASICO
Mujeres,Barcelona,Actividades de panadería y pastelería,,BASICO
Mujeres,Barcelona,Alojamiento y lavandería,,BASICO
Mujeres,Barcelona,Cocina y restauración,,BASICO
Mujeres,Barcelona,12 IMAGEN PERSONAL,,BASICO
Mujeres,Barcelona,Peluquería y estética,,BASICO
Mujeres,Barcelona,14 INDUSTRIAS ALIMENTARIAS,,BASICO
Mujeres,Barcelona,Industrias alimentarias,,BASICO
Mujeres,Barcelona,16 INFORMÁTICA Y COMUNICACIONES,,BASICO
Mujeres,Barcelona,Informática de oficina,,BASICO
Mujeres,Barcelona,Informática y comunicaciones,,BASICO
Mujeres,Barcelona,17 INSTALACIÓN Y MANTENIMIENTO,,BASICO
Mujeres,Barcelona,Mantenimiento de viviendas,,BASICO
