Sexo;Comunidad autónoma/provincia (1);Ciclo formativo (2);Total
Hombres;12 GALICIA;16 INFORMÁTICA Y COMUNICACIONES;367
Hombres;12 GALICIA;Sistemas microinformáticos y redes;367
Hombres;12 GALICIA;17 INSTALACIÓN Y MANTENIMIENTO;128
Hombres;12 GALICIA;Instalaciones de producción de calor;17
Hombres;12 GALICIA;Instalaciones frigoríficas y de climatización;54
Hombres;12 GALICIA;Mantenimiento electromecánico;57
Hombres;12 GALICIA;18 MADERA, MUEBLE Y CORCHO;104
Hombres;12 GALICIA;Carpintería y mueble;76
Hombres;12 GALICIA;Instalación y amueblamiento;28
Hombres;12 GALICIA;19 MARÍTIMO-PESQUERA;80
Hombres;12 GALICIA;Cultivos acuícolas;8
Hombres;12 GALICIA;Mantenimiento y control de la maquinaria de buques y embarcaciones;45
Hombres;12 GALICIA;Navegación y pesca de litoral;27
Hombres;12 GALICIA;Operaciones subacuáticas y hiperbáricas;0
Hombres;12 GALICIA;20 QUÍMICA;19
Hombres;12 GALICIA;Operaciones de laboratorio;19
Hombres;12 GALICIA;Planta química;0
Hombres;12 GALICIA;21 SANIDAD;240
Hombres;12 GALICIA;Cuidados auxiliares de enfermería (LOGSE);131
Hombres;12 GALICIA;Emergencias sanitarias;58
Hombres;12 GALICIA;Farmacia y parafarmacia;51
Hombres;12 GALICIA;22 SEGURIDAD Y MEDIO AMBIENTE;0
Hombres;12 GALICIA;Emergencias y protección civil;0
Hombres;12 GALICIA;23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;31
Hombres;12 GALICIA;Atención a personas en situación de dependencia;31
Hombres;12 GALICIA;24 TEXTIL, CONFECCIÓN Y PIEL;6
Hombres;12 GALICIA;Calzado y complementos de moda;1
Hombres;12 GALICIA;Confección y moda;5
Hombres;12 GALICIA;Fabricación y ennoblecimiento de productos textiles;0
Hombres;12 GALICIA;25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;502
Hombres;12 GALICIA;Carrocería;103
Hombres;12 GALICIA;Conducción de vehículos de transporte por carretera;0
Hombres;12 GALICIA;Electromecánica de maquinaria;12
Hombres;12 GALICIA;Electromecánica de vehículos automóviles;382
Hombres;12 GALICIA;Mantenimiento de material rodante ferroviario;0
Hombres;12 GALICIA;Mantenimiento de embarcaciones de recreo;0
Hombres;12 GALICIA;Mantenimiento de estructuras de madera y mobiliario de embarcaciones;5
Hombres;12 GALICIA;Montaje de estructuras e instalación de sistemas aeronáuticos;0
Hombres;12 GALICIA;26 VIDRIO Y CERÁMICA;0
Hombres;12 GALICIA;Fabricación de productos cerámicos;0
Hombres;A Coruña;Total de alumnado que terminó;1.403
Hombres;A Coruña;01 ACTIVIDADES FÍSICAS Y DEPORTIVAS;46
Hombres;A Coruña;Guía en el medio natural y de tiempo libre;46
Hombres;A Coruña;Actividades ecuestres;0
Hombres;A Coruña;02 ADMINISTRACIÓN Y GESTIÓN;108
Hombres;A Coruña;Gestión administrativa;108
Hombres;A Coruña;Administración y gestión (n.d.);0
Hombres;A Coruña;03 AGRARIA;49
Hombres;A Coruña;Aprovechamiento y conservación del medio natural;14
Hombres;A Coruña;Jardinería y floristería;1
Hombres;A Coruña;Producción agroecológica;0
Hombres;A Coruña;Producción agropecuaria;34
Hombres;A Coruña;04 ARTES GRÁFICAS;23
Hombres;A Coruña;Impresión gráfica;9
Hombres;A Coruña;Postimpresión y acabados gráficos;0
Hombres;A Coruña;Preimpresión digital;14
Hombres;A Coruña;06 COMERCIO Y MARKETING;58
Hombres;A Coruña;Actividades comerciales;55
Hombres;A Coruña;Comercialización de productos alimentarios;3
Hombres;A Coruña;07 EDIFICACIÓN Y OBRA CIVIL;1
Hombres;A Coruña;Construcción;1
Hombres;A Coruña;Obras de interior, decoración y rehabilitación;0
Hombres;A Coruña;08 ELECTRICIDAD Y ELECTRÓNICA;181
Hombres;A Coruña;Instalaciones de telecomunicaciones;68
Hombres;A Coruña;Instalaciones eléctricas y automáticas;113
Hombres;A Coruña;09 ENERGÍA Y AGUA;0
Hombres;A Coruña;Redes y estaciones de tratamiento de agua;0
Hombres;A Coruña;10 FABRICACIÓN MECÁNICA;146
Hombres;A Coruña;Conformado por moldeo de metales y polímeros;0
Hombres;A Coruña;Joyería (LOGSE);0
Hombres;A Coruña;Mecanizado;39
Hombres;A Coruña;Soldadura y calderería;107
Hombres;A Coruña;11 HOSTELERÍA Y TURISMO;65
Hombres;A Coruña;Cocina y gastronomía;52
Hombres;A Coruña;Servicios de restauración;13
Hombres;A Coruña;12 IMAGEN PERSONAL;18
Hombres;A Coruña;Estética y belleza;3
Hombres;A Coruña;Peluquería y cosmética capilar;15
Hombres;A Coruña;13 IMAGEN Y SONIDO;40
Hombres;A Coruña;Vídeo, disc-jockey y sonido;40
Hombres;A Coruña;14 INDUSTRIAS ALIMENTARIAS;20
Hombres;A Coruña;Aceites de oliva y vinos;0
Hombres;A Coruña;Elaboración de productos alimenticios;9
Hombres;A Coruña;Panadería, repostería y confitería;11
Hombres;A Coruña;15 INDUSTRIAS EXTRACTIVAS;0
Hombres;A Coruña;Excavaciones y sondeos;0
Hombres;A Coruña;Piedra natural;0
Hombres;A Coruña;16 INFORMÁTICA Y COMUNICACIONES;145
Hombres;A Coruña;Sistemas microinformáticos y redes;145
Hombres;A Coruña;17 INSTALACIÓN Y MANTENIMIENTO;71
Hombres;A Coruña;Instalaciones de producción de calor;10
Hombres;A Coruña;Instalaciones frigoríficas y de climatización;34
Hombres;A Coruña;Mantenimiento electromecánico;27
Hombres;A Coruña;18 MADERA, MUEBLE Y CORCHO;53
Hombres;A Coruña;Carpintería y mueble;46
Hombres;A Coruña;Instalación y amueblamiento;7
Hombres;A Coruña;19 MARÍTIMO-PESQUERA;47
Hombres;A Coruña;Cultivos acuícolas;0
Hombres;A Coruña;Mantenimiento y control de la maquinaria de buques y embarcaciones;29
Hombres;A Coruña;Navegación y pesca de litoral;18
Hombres;A Coruña;Operaciones subacuáticas y hiperbáricas;0
Hombres;A Coruña;20 QUÍMICA;14
Hombres;A Coruña;Operaciones de laboratorio;14
Hombres;A Coruña;Planta química;0
Hombres;A Coruña;21 SANIDAD;102
Hombres;A Coruña;Cuidados auxiliares de enfermería (LOGSE);44
Hombres;A Coruña;Emergencias sanitarias;34
Hombres;A Coruña;Farmacia y parafarmacia;24
Hombres;A Coruña;22 SEGURIDAD Y MEDIO AMBIENTE;0
Hombres;A Coruña;Emergencias y protección civil;0
Hombres;A Coruña;23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;17
Hombres;A Coruña;Atención a personas en situación de dependencia;17
Hombres;A Coruña;24 TEXTIL, CONFECCIÓN Y PIEL;2
Hombres;A Coruña;Calzado y complementos de moda;0
Hombres;A Coruña;Confección y moda;2
Hombres;A Coruña;Fabricación y ennoblecimiento de productos textiles;0
Hombres;A Coruña;25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;197
Hombres;A Coruña;Carrocería;48
Hombres;A Coruña;Conducción de vehículos de transporte por carretera;0
Hombres;A Coruña;Electromecánica de maquinaria;6
Hombres;A Coruña;Electromecánica de vehículos automóviles;138
Hombres;A Coruña;Mantenimiento de material rodante ferroviario;0
Hombres;A Coruña;Mantenimiento de embarcaciones de recreo;0
Hombres;A Coruña;Mantenimiento de estructuras de madera y mobiliario de embarcaciones;5
Hombres;A Coruña;Montaje de estructuras e instalación de sistemas aeronáuticos;0
Hombres;A Coruña;26 VIDRIO Y CERÁMICA;0
Hombres;A Coruña;Fabricación de productos cerámicos;0
Hombres;Lugo;Total de alumnado que terminó;268
Hombres;Lugo;01 ACTIVIDADES FÍSICAS Y DEPORTIVAS;0
Hombres;Lugo;Guía en el medio natural y de tiempo libre;0
Hombres;Lugo;Actividades ecuestres;0
Hombres;Lugo;02 ADMINISTRACIÓN Y GESTIÓN;19
Hombres;Lugo;Gestión administrativa;19
Hombres;Lugo;Administración y gestión (n.d.);0
Hombres;Lugo;03 AGRARIA;18
Hombres;Lugo;Aprovechamiento y conservación del medio natural;18
Hombres;Lugo;Jardinería y floristería;0
Hombres;Lugo;Producción agroecológica;0
Hombres;Lugo;Producción agropecuaria;0
Hombres;Lugo;04 ARTES GRÁFICAS;0
Hombres;Lugo;Impresión gráfica;0
Hombres;Lugo;Postimpresión y acabados gráficos;0
Hombres;Lugo;Preimpresión digital;0
Hombres;Lugo;06 COMERCIO Y MARKETING;5
Hombres;Lugo;Actividades comerciales;5
Hombres;Lugo;Comercialización de productos alimentarios;0
Hombres;Lugo;07 EDIFICACIÓN Y OBRA CIVIL;6
Hombres;Lugo;Construcción;3
Hombres;Lugo;Obras de interior, decoración y rehabilitación;3
Hombres;Lugo;08 ELECTRICIDAD Y ELECTRÓNICA;39
Hombres;Lugo;Instalaciones de telecomunicaciones;15
Hombres;Lugo;Instalaciones eléctricas y automáticas;24
Hombres;Lugo;09 ENERGÍA Y AGUA;0
Hombres;Lugo;Redes y estaciones de tratamiento de agua;0
Hombres;Lugo;10 FABRICACIÓN MECÁNICA;27
Hombres;Lugo;Conformado por moldeo de metales y polímeros;0
Hombres;Lugo;Joyería (LOGSE);0
Hombres;Lugo;Mecanizado;14
Hombres;Lugo;Soldadura y calderería;13
Hombres;Lugo;11 HOSTELERÍA Y TURISMO;21
Hombres;Lugo;Cocina y gastronomía;15
Hombres;Lugo;Servicios de restauración;6
Hombres;Lugo;12 IMAGEN PERSONAL;1
Hombres;Lugo;Estética y belleza;0
Hombres;Lugo;Peluquería y cosmética capilar;1
Hombres;Lugo;13 IMAGEN Y SONIDO;0
Hombres;Lugo;Vídeo, disc-jockey y sonido;0
Hombres;Lugo;14 INDUSTRIAS ALIMENTARIAS;0
Hombres;Lugo;Aceites de oliva y vinos;0
Hombres;Lugo;Elaboración de productos alimenticios;0
Hombres;Lugo;Panadería, repostería y confitería;0
Hombres;Lugo;15 INDUSTRIAS EXTRACTIVAS;0
Hombres;Lugo;Excavaciones y sondeos;0
Hombres;Lugo;Piedra natural;0
Hombres;Lugo;16 INFORMÁTICA Y COMUNICACIONES;29
Hombres;Lugo;Sistemas microinformáticos y redes;29
Hombres;Lugo;17 INSTALACIÓN Y MANTENIMIENTO;10
Hombres;Lugo;Instalaciones de producción de calor;0
Hombres;Lugo;Instalaciones frigoríficas y de climatización;7
Hombres;Lugo;Mantenimiento electromecánico;3
Hombres;Lugo;18 MADERA, MUEBLE Y CORCHO;4
Hombres;Lugo;Carpintería y mueble;4
Hombres;Lugo;Instalación y amueblamiento;0
Hombres;Lugo;19 MARÍTIMO-PESQUERA;0
Hombres;Lugo;Cultivos acuícolas;0
Hombres;Lugo;Mantenimiento y control de la maquinaria de buques y embarcaciones;0
Hombres;Lugo;Navegación y pesca de litoral;0
Hombres;Lugo;Operaciones subacuáticas y hiperbáricas;0
Hombres;Lugo;20 QUÍMICA;1
Hombres;Lugo;Operaciones de laboratorio;1
Hombres;Lugo;Planta química;0
Hombres;Lugo;21 SANIDAD;24
Hombres;Lugo;Cuidados auxiliares de enfermería (LOGSE);12
Hombres;Lugo;Emergencias sanitarias;8
Hombres;Lugo;Farmacia y parafarmacia;4
Hombres;Lugo;22 SEGURIDAD Y MEDIO AMBIENTE;0
Hombres;Lugo;Emergencias y protección civil;0
Hombres;Lugo;23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;6
Hombres;Lugo;Atención a personas en situación de dependencia;6
Hombres;Lugo;24 TEXTIL, CONFECCIÓN Y PIEL;1
Hombres;Lugo;Calzado y complementos de moda;1
Hombres;Lugo;Confección y moda;0
Hombres;Lugo;Fabricación y ennoblecimiento de productos textiles;0
Hombres;Lugo;25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;57
Hombres;Lugo;Carrocería;6
Hombres;Lugo;Conducción de vehículos de transporte por carretera;0
Hombres;Lugo;Electromecánica de maquinaria;0
Hombres;Lugo;Electromecánica de vehículos automóviles;51
Hombres;Lugo;Mantenimiento de material rodante ferroviario;0
Hombres;Lugo;Mantenimiento de embarcaciones de recreo;0
Hombres;Lugo;Mantenimiento de estructuras de madera y mobiliario de embarcaciones;0
Hombres;Lugo;Montaje de estructuras e instalación de sistemas aeronáuticos;0
Hombres;Lugo;26 VIDRIO Y CERÁMICA;0
Hombres;Lugo;Fabricación de productos cerámicos;0
Hombres;Ourense;Total de alumnado que terminó;280
Hombres;Ourense;01 ACTIVIDADES FÍSICAS Y DEPORTIVAS;0
Hombres;Ourense;Guía en el medio natural y de tiempo libre;0
Hombres;Ourense;Actividades ecuestres;0
Hombres;Ourense;02 ADMINISTRACIÓN Y GESTIÓN;31
Hombres;Ourense;Gestión administrativa;31
Hombres;Ourense;Administración y gestión (n.d.);0
Hombres;Ourense;03 AGRARIA;15
Hombres;Ourense;Aprovechamiento y conservación del medio natural;8
Hombres;Ourense;Jardinería y floristería;4
Hombres;Ourense;Producción agroecológica;0
Hombres;Ourense;Producción agropecuaria;3
Hombres;Ourense;04 ARTES GRÁFICAS;0
Hombres;Ourense;Impresión gráfica;0
Hombres;Ourense;Postimpresión y acabados gráficos;0
Hombres;Ourense;Preimpresión digital;0
Hombres;Ourense;06 COMERCIO Y MARKETING;8
Hombres;Ourense;Actividades comerciales;6
Hombres;Ourense;Comercialización de productos alimentarios;2
Hombres;Ourense;07 EDIFICACIÓN Y OBRA CIVIL;4
Hombres;Ourense;Construcción;2
Hombres;Ourense;Obras de interior, decoración y rehabilitación;2
Hombres;Ourense;08 ELECTRICIDAD Y ELECTRÓNICA;33
Hombres;Ourense;Instalaciones de telecomunicaciones;11
Hombres;Ourense;Instalaciones eléctricas y automáticas;22
Hombres;Ourense;09 ENERGÍA Y AGUA;0
Hombres;Ourense;Redes y estaciones de tratamiento de agua;0
Hombres;Ourense;10 FABRICACIÓN MECÁNICA;8
Hombres;Ourense;Conformado por moldeo de metales y polímeros;0
Hombres;Ourense;Joyería (LOGSE);0
Hombres;Ourense;Mecanizado;8
Hombres;Ourense;Soldadura y calderería;0
Hombres;Ourense;11 HOSTELERÍA Y TURISMO;14
Hombres;Ourense;Cocina y gastronomía;10
Hombres;Ourense;Servicios de restauración;4
Hombres;Ourense;12 IMAGEN PERSONAL;2
Hombres;Ourense;Estética y belleza;0
Hombres;Ourense;Peluquería y cosmética capilar;2
Hombres;Ourense;13 IMAGEN Y SONIDO;10
Hombres;Ourense;Vídeo, disc-jockey y sonido;10
Hombres;Ourense;14 INDUSTRIAS ALIMENTARIAS;7
Hombres;Ourense;Aceites de oliva y vinos;5
Hombres;Ourense;Elaboración de productos alimenticios;0
Hombres;Ourense;Panadería, repostería y confitería;2
Hombres;Ourense;15 INDUSTRIAS EXTRACTIVAS;0
Hombres;Ourense;Excavaciones y sondeos;0
Hombres;Ourense;Piedra natural;0
Hombres;Ourense;16 INFORMÁTICA Y COMUNICACIONES;37
Hombres;Ourense;Sistemas microinformáticos y redes;37
Hombres;Ourense;17 INSTALACIÓN Y MANTENIMIENTO;2
Hombres;Ourense;Instalaciones de producción de calor;0
Hombres;Ourense;Instalaciones frigoríficas y de climatización;0
Hombres;Ourense;Mantenimiento electromecánico;2
Hombres;Ourense;18 MADERA, MUEBLE Y CORCHO;0
Hombres;Ourense;Carpintería y mueble;0
Hombres;Ourense;Instalación y amueblamiento;0
Hombres;Ourense;19 MARÍTIMO-PESQUERA;0
Hombres;Ourense;Cultivos acuícolas;0
Hombres;Ourense;Mantenimiento y control de la maquinaria de buques y embarcaciones;0
Hombres;Ourense;Navegación y pesca de litoral;0
Hombres;Ourense;Operaciones subacuáticas y hiperbáricas;0
Hombres;Ourense;20 QUÍMICA;0
Hombres;Ourense;Operaciones de laboratorio;0
Hombres;Ourense;Planta química;0
Hombres;Ourense;21 SANIDAD;41
Hombres;Ourense;Cuidados auxiliares de enfermería (LOGSE);26
Hombres;Ourense;Emergencias sanitarias;9
Hombres;Ourense;Farmacia y parafarmacia;6
Hombres;Ourense;22 SEGURIDAD Y MEDIO AMBIENTE;0
Hombres;Ourense;Emergencias y protección civil;0
Hombres;Ourense;23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;2
Hombres;Ourense;Atención a personas en situación de dependencia;2
Hombres;Ourense;24 TEXTIL, CONFECCIÓN Y PIEL;0
Hombres;Ourense;Calzado y complementos de moda;0
Hombres;Ourense;Confección y moda;0
Hombres;Ourense;Fabricación y ennoblecimiento de productos textiles;0
Hombres;Ourense;25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;66
Hombres;Ourense;Carrocería;19
Hombres;Ourense;Conducción de vehículos de transporte por carretera;0
Hombres;Ourense;Electromecánica de maquinaria;6
Hombres;Ourense;Electromecánica de vehículos automóviles;41
Hombres;Ourense;Mantenimiento de material rodante ferroviario;0
Hombres;Ourense;Mantenimiento de embarcaciones de recreo;0
Hombres;Ourense;Mantenimiento de estructuras de madera y mobiliario de embarcaciones;0
Hombres;Ourense;Montaje de estructuras e instalación de sistemas aeronáuticos;0
Hombres;Ourense;26 VIDRIO Y CERÁMICA;0
Hombres;Ourense;Fabricación de productos cerámicos;0
Hombres;Pontevedra;Total de alumnado que terminó;1.33
Hombres;Pontevedra;01 ACTIVIDADES FÍSICAS Y DEPORTIVAS;37
Hombres;Pontevedra;Guía en el medio natural y de tiempo libre;37
Hombres;Pontevedra;Actividades ecuestres;0
Hombres;Pontevedra;02 ADMINISTRACIÓN Y GESTIÓN;96
Hombres;Pontevedra;Gestión administrativa;96
Hombres;Pontevedra;Administración y gestión (n.d.);0
Hombres;Pontevedra;03 AGRARIA;26
Hombres;Pontevedra;Aprovechamiento y conservación del medio natural;19
Hombres;Pontevedra;Jardinería y floristería;3
Hombres;Pontevedra;Producción agroecológica;4
Hombres;Pontevedra;Producción agropecuaria;0
Hombres;Pontevedra;04 ARTES GRÁFICAS;35
Hombres;Pontevedra;Impresión gráfica;18
Hombres;Pontevedra;Postimpresión y acabados gráficos;0
Hombres;Pontevedra;Preimpresión digital;17
Hombres;Pontevedra;06 COMERCIO Y MARKETING;71
Hombres;Pontevedra;Actividades comerciales;68
Hombres;Pontevedra;Comercialización de productos alimentarios;3
Hombres;Pontevedra;07 EDIFICACIÓN Y OBRA CIVIL;0
Hombres;Pontevedra;Construcción;0
Hombres;Pontevedra;Obras de interior, decoración y rehabilitación;0
Hombres;Pontevedra;08 ELECTRICIDAD Y ELECTRÓNICA;240
Hombres;Pontevedra;Instalaciones de telecomunicaciones;105
Hombres;Pontevedra;Instalaciones eléctricas y automáticas;135
Hombres;Pontevedra;09 ENERGÍA Y AGUA;0
Hombres;Pontevedra;Redes y estaciones de tratamiento de agua;0
Hombres;Pontevedra;10 FABRICACIÓN MECÁNICA;172
Hombres;Pontevedra;Conformado por moldeo de metales y polímeros;0
Hombres;Pontevedra;Joyería (LOGSE);0
Hombres;Pontevedra;Mecanizado;71
Hombres;Pontevedra;Soldadura y calderería;101
Hombres;Pontevedra;11 HOSTELERÍA Y TURISMO;56
Hombres;Pontevedra;Cocina y gastronomía;44
Hombres;Pontevedra;Servicios de restauración;12
Hombres;Pontevedra;12 IMAGEN PERSONAL;8
Hombres;Pontevedra;Estética y belleza;1
Hombres;Pontevedra;Peluquería y cosmética capilar;7
Hombres;Pontevedra;13 IMAGEN Y SONIDO;13
Hombres;Pontevedra;Vídeo, disc-jockey y sonido;13
Hombres;Pontevedra;14 INDUSTRIAS ALIMENTARIAS;27
Hombres;Pontevedra;Aceites de oliva y vinos;6
Hombres;Pontevedra;Elaboración de productos alimenticios;1
Hombres;Pontevedra;Panadería, repostería y confitería;20
Hombres;Pontevedra;15 INDUSTRIAS EXTRACTIVAS;0
Hombres;Pontevedra;Excavaciones y sondeos;0
Hombres;Pontevedra;Piedra natural;0
Hombres;Pontevedra;16 INFORMÁTICA Y COMUNICACIONES;156
Hombres;Pontevedra;Sistemas microinformáticos y redes;156
Hombres;Pontevedra;17 INSTALACIÓN Y MANTENIMIENTO;45
Hombres;Pontevedra;Instalaciones de producción de calor;7
Hombres;Pontevedra;Instalaciones frigoríficas y de climatización;13
Hombres;Pontevedra;Mantenimiento electromecánico;25
Hombres;Pontevedra;18 MADERA, MUEBLE Y CORCHO;47
Hombres;Pontevedra;Carpintería y mueble;26
Hombres;Pontevedra;Instalación y amueblamiento;21
Hombres;Pontevedra;19 MARÍTIMO-PESQUERA;33
Hombres;Pontevedra;Cultivos acuícolas;8
Hombres;Pontevedra;Mantenimiento y control de la maquinaria de buques y embarcaciones;16
Hombres;Pontevedra;Navegación y pesca de litoral;9
Hombres;Pontevedra;Operaciones subacuáticas y hiperbáricas;0
Hombres;Pontevedra;20 QUÍMICA;4
Hombres;Pontevedra;Operaciones de laboratorio;4
Hombres;Pontevedra;Planta química;0
Hombres;Pontevedra;21 SANIDAD;73
Hombres;Pontevedra;Cuidados auxiliares de enfermería (LOGSE);49
Hombres;Pontevedra;Emergencias sanitarias;7
Hombres;Pontevedra;Farmacia y parafarmacia;17
Hombres;Pontevedra;22 SEGURIDAD Y MEDIO AMBIENTE;0
Hombres;Pontevedra;Emergencias y protección civil;0
Hombres;Pontevedra;23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;6
Hombres;Pontevedra;Atención a personas en situación de dependencia;6
Hombres;Pontevedra;24 TEXTIL, CONFECCIÓN Y PIEL;3
Hombres;Pontevedra;Calzado y complementos de moda;0
