Sexo;Comunidad autónoma/provincia (1);Ciclo formativo (2);Total
Hombres;10 COMUNITAT VALENCIANA;Sistemas electrotécnicos y automatizados;227
Hombres;10 COMUNITAT VALENCIANA;09 ENERGÍA Y AGUA;72
Hombres;10 COMUNITAT VALENCIANA;Eficiencia energética y energía solar térmica;28
Hombres;10 COMUNITAT VALENCIANA;Energías renovables;44
Hombres;10 COMUNITAT VALENCIANA;Centrales eléctricas;0
Hombres;10 COMUNITAT VALENCIANA;Gestión de agua;0
Hombres;10 COMUNITAT VALENCIANA;10 FABRICACIÓN MECÁNICA;170
Hombres;10 COMUNITAT VALENCIANA;Construcciones metálicas;15
Hombres;10 COMUNITAT VALENCIANA;Diseño en fabricación mecánica;40
Hombres;10 COMUNITAT VALENCIANA;Óptica de anteojería (LOGSE);6
Hombres;10 COMUNITAT VALENCIANA;Programación de la producción en fabricación mecánica;107
Hombres;10 COMUNITAT VALENCIANA;Programación de la producción en moldeo de metales y polímeros;2
Hombres;10 COMUNITAT VALENCIANA;11 HOSTELERÍA Y TURISMO;200
Hombres;10 COMUNITAT VALENCIANA;Agencias de viajes y gestión de eventos;23
Hombres;10 COMUNITAT VALENCIANA;Dirección de cocina;101
Hombres;10 COMUNITAT VALENCIANA;Dirección de servicios de restauración;10
Hombres;10 COMUNITAT VALENCIANA;Gestión de alojamientos turísticos;22
Hombres;10 COMUNITAT VALENCIANA;Guía, información y asistencias turísticas;44
Hombres;10 COMUNITAT VALENCIANA;12 IMAGEN PERSONAL;23
Hombres;10 COMUNITAT VALENCIANA;Asesoría de imagen personal y corporativa;10
Hombres;10 COMUNITAT VALENCIANA;Caracterización y maquillaje profesional;1
Hombres;10 COMUNITAT VALENCIANA;Estética integral y bienestar;4
Hombres;10 COMUNITAT VALENCIANA;Estilismo y dirección de peluquería;8
Hombres;10 COMUNITAT VALENCIANA;Termalismo y bienestar;0
Hombres;10 COMUNITAT VALENCIANA;13 IMAGEN Y SONIDO;372
Hombres;10 COMUNITAT VALENCIANA;Animaciones 3D, juegos y entornos interactivos;170
Hombres;10 COMUNITAT VALENCIANA;Iluminación, captación y tratamiento de Imagen;47
Hombres;10 COMUNITAT VALENCIANA;Producción de audiovisuales y espectáculos;7
Hombres;10 COMUNITAT VALENCIANA;Realización de proyectos de audiovisuales y espectáculos;59
Hombres;10 COMUNITAT VALENCIANA;Sonido para audiovisuales y espectáculos;89
Hombres;10 COMUNITAT VALENCIANA;Imagen y sonido sin distribuir (para centros extranjeros);0
Hombres;10 COMUNITAT VALENCIANA;14 INDUSTRIAS ALIMENTARIAS;34
Hombres;10 COMUNITAT VALENCIANA;Procesos y calidad en la industria alimentaria;19
Hombres;10 COMUNITAT VALENCIANA;Vitivinicultura;15
Hombres;10 COMUNITAT VALENCIANA;16 INFORMÁTICA Y COMUNICACIONES;1.494
Hombres;10 COMUNITAT VALENCIANA;Administración de sistemas informáticos en red;406
Hombres;10 COMUNITAT VALENCIANA;Desarrollo de aplicaciones multiplataforma;553
Hombres;10 COMUNITAT VALENCIANA;Desarrollo de aplicaciones web;535
Hombres;10 COMUNITAT VALENCIANA;Informatica y comunicaciones sin distribuir (para centros extranjeros);0
Hombres;10 COMUNITAT VALENCIANA;17 INSTALACIÓN Y MANTENIMIENTO;413
Hombres;10 COMUNITAT VALENCIANA;Desarrollo de proyectos de instalaciones térmicas y de fluidos;8
Hombres;10 COMUNITAT VALENCIANA;Mantenimiento de instalaciones térmicas y de fluidos;55
Hombres;10 COMUNITAT VALENCIANA;Mecatrónica industrial;350
Hombres;10 COMUNITAT VALENCIANA;18 MADERA, MUEBLE Y CORCHO;8
Hombres;10 COMUNITAT VALENCIANA;Diseño y amueblamiento;8
Hombres;10 COMUNITAT VALENCIANA;19 MARÍTIMO-PESQUERA;50
Hombres;10 COMUNITAT VALENCIANA;Acuicultura;0
Hombres;10 COMUNITAT VALENCIANA;Organización del mantenimiento de maquinaria de buques y embarcaciones;27
Hombres;10 COMUNITAT VALENCIANA;Transporte marítimo y pesca de altura;23
Hombres;10 COMUNITAT VALENCIANA;20 QUÍMICA;88
Hombres;10 COMUNITAT VALENCIANA;Fabricación de Productos Farmaceuticos;0
Hombres;10 COMUNITAT VALENCIANA;Laboratorio de análisis y de control de calidad;70
Hombres;10 COMUNITAT VALENCIANA;Química industrial;18
Hombres;10 COMUNITAT VALENCIANA;21 SANIDAD;696
Hombres;10 COMUNITAT VALENCIANA;Anatomía patológica y citodiagnostico;51
Hombres;10 COMUNITAT VALENCIANA;Audiología protésica;37
Hombres;10 COMUNITAT VALENCIANA;Dietética (LOGSE);130
Hombres;10 COMUNITAT VALENCIANA;Documentación y administración sanitaria;28
Hombres;10 COMUNITAT VALENCIANA;Higiene bucodental;48
Hombres;10 COMUNITAT VALENCIANA;Imagen para el diagnóstico y medicina nuclear;176
Hombres;10 COMUNITAT VALENCIANA;Laboratorio clinico y biomédico;133
Hombres;10 COMUNITAT VALENCIANA;Ortoprótesis y productos de apoyo;6
Hombres;10 COMUNITAT VALENCIANA;Prótesis dentales;42
Hombres;10 COMUNITAT VALENCIANA;Radioterampia y dosimetría;45
Hombres;10 COMUNITAT VALENCIANA;22 SEGURIDAD Y MEDIO AMBIENTE;283
Hombres;10 COMUNITAT VALENCIANA;Coordinación de emergencias y protección civil;145
Hombres;10 COMUNITAT VALENCIANA;Educación y control ambiental;30
Hombres;10 COMUNITAT VALENCIANA;Prevención de riesgos profesionales (LOGSE);64
Hombres;10 COMUNITAT VALENCIANA;Química y salud ambiental;44
Hombres;10 COMUNITAT VALENCIANA;23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;348
Hombres;10 COMUNITAT VALENCIANA;Animación sociocultural y turística;56
Hombres;10 COMUNITAT VALENCIANA;Educación infantil;119
Hombres;10 COMUNITAT VALENCIANA;Integración social;164
Hombres;10 COMUNITAT VALENCIANA;Mediación comunicativa;2
Hombres;10 COMUNITAT VALENCIANA;Promoción de igualdad de género;7
Hombres;10 COMUNITAT VALENCIANA;24 TEXTIL, CONFECCIÓN Y PIEL;10
Hombres;10 COMUNITAT VALENCIANA;Diseño y producción de calzado y complementos;1
Hombres;10 COMUNITAT VALENCIANA;Patronaje y moda;4
Hombres;10 COMUNITAT VALENCIANA;Vestuario a medida y de espectáculos;3
Hombres;10 COMUNITAT VALENCIANA;Diseño Técnico en Textil y Piel;2
Hombres;10 COMUNITAT VALENCIANA;25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;455
Hombres;10 COMUNITAT VALENCIANA;Automoción;397
Hombres;10 COMUNITAT VALENCIANA;Mantenimiento Aeromecánico de Aviones con Motor de Turbina;24
Hombres;10 COMUNITAT VALENCIANA;Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves;25
Hombres;10 COMUNITAT VALENCIANA;Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón;0
Hombres;10 COMUNITAT VALENCIANA;Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina;9
Hombres;10 COMUNITAT VALENCIANA;26 VIDRIO Y CERÁMICA;7
Hombres;10 COMUNITAT VALENCIANA;Desarrollo y fabricación de productos cerámicos;7
Hombres;Alicante/Alacant;00 TOTAL;2.288
Hombres;Alicante/Alacant;01 ACTIVIDADES FÍSICAS Y DEPORTIVAS;193
Hombres;Alicante/Alacant;Enseñanza y animación sociodeportiva;193
Hombres;Alicante/Alacant;Acondicionamiento físico;0
Hombres;Alicante/Alacant;02 ADMINISTRACIÓN Y GESTIÓN;284
Hombres;Alicante/Alacant;Administración y finanzas;259
Hombres;Alicante/Alacant;Asistencia a la dirección;25
Hombres;Alicante/Alacant;03 AGRARIA;67
Hombres;Alicante/Alacant;Ganadería y asistencia en sanidad animal;0
Hombres;Alicante/Alacant;Gestión forestal y del medio natural;61
Hombres;Alicante/Alacant;Paisajismo y medio rural;6
Hombres;Alicante/Alacant;04 ARTES GRÁFICAS;4
Hombres;Alicante/Alacant;Diseño y edición de publicaciones impresas y multimedia;4
Hombres;Alicante/Alacant;Diseño y gestión de la producción gráfica;0
Hombres;Alicante/Alacant;05 ARTES Y ARTESANÍAS;1
Hombres;Alicante/Alacant;Artista fallero y construcción de escenografías;1
Hombres;Alicante/Alacant;06 COMERCIO Y MARKETING;202
Hombres;Alicante/Alacant;Comercio internacional;63
Hombres;Alicante/Alacant;Gestión de ventas y espacios comerciales;29
Hombres;Alicante/Alacant;Marketing y publicidad;78
Hombres;Alicante/Alacant;Transporte y logística;32
Hombres;Alicante/Alacant;07 EDIFICACIÓN Y OBRA CIVIL;13
Hombres;Alicante/Alacant;Organización y control de obras de construcción;0
Hombres;Alicante/Alacant;Proyectos de edificación;10
Hombres;Alicante/Alacant;Proyectos de obra civil;3
Hombres;Alicante/Alacant;08 ELECTRICIDAD Y ELECTRÓNICA;196
Hombres;Alicante/Alacant;Automatización y robótica industrial;57
Hombres;Alicante/Alacant;Electromedicina clínica;30
Hombres;Alicante/Alacant;Mantenimiento electrónico;10
Hombres;Alicante/Alacant;Sistemas de telecomunicaciones e informáticos;48
Hombres;Alicante/Alacant;Sistemas electrotécnicos y automatizados;51
Hombres;Alicante/Alacant;09 ENERGÍA Y AGUA;16
Hombres;Alicante/Alacant;Eficiencia energética y energía solar térmica;1
Hombres;Alicante/Alacant;Energías renovables;15
Hombres;Alicante/Alacant;Centrales eléctricas;0
Hombres;Alicante/Alacant;Gestión de agua;0
Hombres;Alicante/Alacant;10 FABRICACIÓN MECÁNICA;47
Hombres;Alicante/Alacant;Construcciones metálicas;0
Hombres;Alicante/Alacant;Diseño en fabricación mecánica;16
Hombres;Alicante/Alacant;Óptica de anteojería (LOGSE);0
Hombres;Alicante/Alacant;Programación de la producción en fabricación mecánica;29
Hombres;Alicante/Alacant;Programación de la producción en moldeo de metales y polímeros;2
Hombres;Alicante/Alacant;11 HOSTELERÍA Y TURISMO;73
Hombres;Alicante/Alacant;Agencias de viajes y gestión de eventos;7
Hombres;Alicante/Alacant;Dirección de cocina;31
Hombres;Alicante/Alacant;Dirección de servicios de restauración;5
Hombres;Alicante/Alacant;Gestión de alojamientos turísticos;8
Hombres;Alicante/Alacant;Guía, información y asistencias turísticas;22
Hombres;Alicante/Alacant;12 IMAGEN PERSONAL;7
Hombres;Alicante/Alacant;Asesoría de imagen personal y corporativa;2
Hombres;Alicante/Alacant;Caracterización y maquillaje profesional;1
Hombres;Alicante/Alacant;Estética integral y bienestar;0
Hombres;Alicante/Alacant;Estilismo y dirección de peluquería;4
Hombres;Alicante/Alacant;Termalismo y bienestar;0
Hombres;Alicante/Alacant;13 IMAGEN Y SONIDO;24
Hombres;Alicante/Alacant;Animaciones 3D, juegos y entornos interactivos;0
Hombres;Alicante/Alacant;Iluminación, captación y tratamiento de Imagen;7
Hombres;Alicante/Alacant;Producción de audiovisuales y espectáculos;0
Hombres;Alicante/Alacant;Realización de proyectos de audiovisuales y espectáculos;11
Hombres;Alicante/Alacant;Sonido para audiovisuales y espectáculos;6
Hombres;Alicante/Alacant;Imagen y sonido sin distribuir (para centros extranjeros);0
Hombres;Alicante/Alacant;14 INDUSTRIAS ALIMENTARIAS;16
Hombres;Alicante/Alacant;Procesos y calidad en la industria alimentaria;13
Hombres;Alicante/Alacant;Vitivinicultura;3
Hombres;Alicante/Alacant;16 INFORMÁTICA Y COMUNICACIONES;492
Hombres;Alicante/Alacant;Administración de sistemas informáticos en red;107
Hombres;Alicante/Alacant;Desarrollo de aplicaciones multiplataforma;180
Hombres;Alicante/Alacant;Desarrollo de aplicaciones web;205
Hombres;Alicante/Alacant;Informatica y comunicaciones sin distribuir (para centros extranjeros);0
Hombres;Alicante/Alacant;17 INSTALACIÓN Y MANTENIMIENTO;76
Hombres;Alicante/Alacant;Desarrollo de proyectos de instalaciones térmicas y de fluidos;0
Hombres;Alicante/Alacant;Mantenimiento de instalaciones térmicas y de fluidos;21
Hombres;Alicante/Alacant;Mecatrónica industrial;55
Hombres;Alicante/Alacant;18 MADERA, MUEBLE Y CORCHO;1
Hombres;Alicante/Alacant;Diseño y amueblamiento;1
Hombres;Alicante/Alacant;19 MARÍTIMO-PESQUERA;50
Hombres;Alicante/Alacant;Acuicultura;0
Hombres;Alicante/Alacant;Organización del mantenimiento de maquinaria de buques y embarcaciones;27
Hombres;Alicante/Alacant;Transporte marítimo y pesca de altura;23
Hombres;Alicante/Alacant;20 QUÍMICA;17
Hombres;Alicante/Alacant;Fabricación de Productos Farmaceuticos;0
Hombres;Alicante/Alacant;Laboratorio de análisis y de control de calidad;17
Hombres;Alicante/Alacant;Química industrial;0
Hombres;Alicante/Alacant;21 SANIDAD;161
Hombres;Alicante/Alacant;Anatomía patológica y citodiagnostico;11
Hombres;Alicante/Alacant;Audiología protésica;7
Hombres;Alicante/Alacant;Dietética (LOGSE);26
Hombres;Alicante/Alacant;Documentación y administración sanitaria;2
Hombres;Alicante/Alacant;Higiene bucodental;7
Hombres;Alicante/Alacant;Imagen para el diagnóstico y medicina nuclear;51
Hombres;Alicante/Alacant;Laboratorio clinico y biomédico;36
Hombres;Alicante/Alacant;Ortoprótesis y productos de apoyo;0
Hombres;Alicante/Alacant;Prótesis dentales;11
Hombres;Alicante/Alacant;Radioterampia y dosimetría;10
Hombres;Alicante/Alacant;22 SEGURIDAD Y MEDIO AMBIENTE;120
Hombres;Alicante/Alacant;Coordinación de emergencias y protección civil;43
Hombres;Alicante/Alacant;Educación y control ambiental;8
Hombres;Alicante/Alacant;Prevención de riesgos profesionales (LOGSE);42
Hombres;Alicante/Alacant;Química y salud ambiental;27
Hombres;Alicante/Alacant;23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;88
Hombres;Alicante/Alacant;Animación sociocultural y turística;12
Hombres;Alicante/Alacant;Educación infantil;30
Hombres;Alicante/Alacant;Integración social;41
Hombres;Alicante/Alacant;Mediación comunicativa;1
Hombres;Alicante/Alacant;Promoción de igualdad de género;4
Hombres;Alicante/Alacant;24 TEXTIL, CONFECCIÓN Y PIEL;4
Hombres;Alicante/Alacant;Diseño y producción de calzado y complementos;1
Hombres;Alicante/Alacant;Patronaje y moda;1
Hombres;Alicante/Alacant;Vestuario a medida y de espectáculos;0
Hombres;Alicante/Alacant;Diseño Técnico en Textil y Piel;2
Hombres;Alicante/Alacant;25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;136
Hombres;Alicante/Alacant;Automoción;136
Hombres;Alicante/Alacant;Mantenimiento Aeromecánico de Aviones con Motor de Turbina;0
Hombres;Alicante/Alacant;Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves;0
Hombres;Alicante/Alacant;Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón;0
Hombres;Alicante/Alacant;Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina;0
Hombres;Alicante/Alacant;26 VIDRIO Y CERÁMICA;0
Hombres;Alicante/Alacant;Desarrollo y fabricación de productos cerámicos;0
Hombres;Castellón/Castelló;00 TOTAL;738
Hombres;Castellón/Castelló;01 ACTIVIDADES FÍSICAS Y DEPORTIVAS;71
Hombres;Castellón/Castelló;Enseñanza y animación sociodeportiva;71
Hombres;Castellón/Castelló;Acondicionamiento físico;0
Hombres;Castellón/Castelló;02 ADMINISTRACIÓN Y GESTIÓN;96
Hombres;Castellón/Castelló;Administración y finanzas;86
Hombres;Castellón/Castelló;Asistencia a la dirección;10
Hombres;Castellón/Castelló;03 AGRARIA;20
Hombres;Castellón/Castelló;Ganadería y asistencia en sanidad animal;0
Hombres;Castellón/Castelló;Gestión forestal y del medio natural;17
Hombres;Castellón/Castelló;Paisajismo y medio rural;3
Hombres;Castellón/Castelló;04 ARTES GRÁFICAS;0
Hombres;Castellón/Castelló;Diseño y edición de publicaciones impresas y multimedia;0
Hombres;Castellón/Castelló;Diseño y gestión de la producción gráfica;0
Hombres;Castellón/Castelló;05 ARTES Y ARTESANÍAS;1
Hombres;Castellón/Castelló;Artista fallero y construcción de escenografías;1
Hombres;Castellón/Castelló;06 COMERCIO Y MARKETING;66
Hombres;Castellón/Castelló;Comercio internacional;39
Hombres;Castellón/Castelló;Gestión de ventas y espacios comerciales;9
Hombres;Castellón/Castelló;Marketing y publicidad;10
Hombres;Castellón/Castelló;Transporte y logística;8
Hombres;Castellón/Castelló;07 EDIFICACIÓN Y OBRA CIVIL;6
Hombres;Castellón/Castelló;Organización y control de obras de construcción;0
Hombres;Castellón/Castelló;Proyectos de edificación;6
Hombres;Castellón/Castelló;Proyectos de obra civil;0
Hombres;Castellón/Castelló;08 ELECTRICIDAD Y ELECTRÓNICA;72
Hombres;Castellón/Castelló;Automatización y robótica industrial;31
Hombres;Castellón/Castelló;Electromedicina clínica;0
Hombres;Castellón/Castelló;Mantenimiento electrónico;1
Hombres;Castellón/Castelló;Sistemas de telecomunicaciones e informáticos;0
Hombres;Castellón/Castelló;Sistemas electrotécnicos y automatizados;40
Hombres;Castellón/Castelló;09 ENERGÍA Y AGUA;20
Hombres;Castellón/Castelló;Eficiencia energética y energía solar térmica;0
Hombres;Castellón/Castelló;Energías renovables;20
Hombres;Castellón/Castelló;Centrales eléctricas;0
Hombres;Castellón/Castelló;Gestión de agua;0
Hombres;Castellón/Castelló;10 FABRICACIÓN MECÁNICA;6
Hombres;Castellón/Castelló;Construcciones metálicas;0
Hombres;Castellón/Castelló;Diseño en fabricación mecánica;0
Hombres;Castellón/Castelló;Óptica de anteojería (LOGSE);0
Hombres;Castellón/Castelló;Programación de la producción en fabricación mecánica;6
Hombres;Castellón/Castelló;Programación de la producción en moldeo de metales y polímeros;0
Hombres;Castellón/Castelló;11 HOSTELERÍA Y TURISMO;19
Hombres;Castellón/Castelló;Agencias de viajes y gestión de eventos;1
Hombres;Castellón/Castelló;Dirección de cocina;12
Hombres;Castellón/Castelló;Dirección de servicios de restauración;3
Hombres;Castellón/Castelló;Gestión de alojamientos turísticos;2
Hombres;Castellón/Castelló;Guía, información y asistencias turísticas;1
Hombres;Castellón/Castelló;12 IMAGEN PERSONAL;2
Hombres;Castellón/Castelló;Asesoría de imagen personal y corporativa;0
Hombres;Castellón/Castelló;Caracterización y maquillaje profesional;0
Hombres;Castellón/Castelló;Estética integral y bienestar;1
Hombres;Castellón/Castelló;Estilismo y dirección de peluquería;1
Hombres;Castellón/Castelló;Termalismo y bienestar;0
Hombres;Castellón/Castelló;13 IMAGEN Y SONIDO;15
Hombres;Castellón/Castelló;Animaciones 3D, juegos y entornos interactivos;0
Hombres;Castellón/Castelló;Iluminación, captación y tratamiento de Imagen;7
Hombres;Castellón/Castelló;Producción de audiovisuales y espectáculos;0
Hombres;Castellón/Castelló;Realización de proyectos de audiovisuales y espectáculos;0
Hombres;Castellón/Castelló;Sonido para audiovisuales y espectáculos;8
Hombres;Castellón/Castelló;Imagen y sonido sin distribuir (para centros extranjeros);0
Hombres;Castellón/Castelló;14 INDUSTRIAS ALIMENTARIAS;0
Hombres;Castellón/Castelló;Procesos y calidad en la industria alimentaria;0
Hombres;Castellón/Castelló;Vitivinicultura;0
Hombres;Castellón/Castelló;16 INFORMÁTICA Y COMUNICACIONES;123
Hombres;Castellón/Castelló;Administración de sistemas informáticos en red;23
Hombres;Castellón/Castelló;Desarrollo de aplicaciones multiplataforma;41
