Sexo,Comunidad autónoma/provincia,Ciclo formativo,Total,nivel_ciclo
Hombres,Lugo,04 ARTES GRÁFICAS,0.0,MEDIO
Hombres,Lugo,Impresión gráfica,0.0,MEDIO
Hombres,Lugo,Postimpresión y acabados gráficos,0.0,MEDIO
Hombres,Lugo,Preimpresión digital,0.0,MEDIO
Hombres,Lugo,06 COMERCIO Y MARKETING,5.0,MEDIO
Hombres,Lugo,Actividades comerciales,5.0,MEDIO
Hombres,Lugo,Comercialización de productos alimentarios,0.0,MEDIO
Hombres,Lugo,07 EDIFICACIÓN Y OBRA CIVIL,6.0,MEDIO
Hombres,Lugo,Construcción,3.0,MEDIO
Hombres,Lugo,"Obras de interior, decoración y rehabilitación",3.0,MEDIO
Hombres,Lugo,08 ELECTRICIDAD Y ELECTRÓNICA,39.0,MEDIO
Hombres,Lugo,Instalaciones de telecomunicaciones,15.0,MEDIO
Hombres,Lugo,Instalaciones eléctricas y automáticas,24.0,MEDIO
Hombres,Lugo,09 ENERGÍA Y AGUA,0.0,MEDIO
Hombres,Lugo,Redes y estaciones de tratamiento de agua,0.0,MEDIO
Hombres,Lugo,10 FABRICACIÓN MECÁNICA,27.0,MEDIO
Hombres,Lugo,Conformado por moldeo de metales y polímeros,0.0,MEDIO
Hombres,Lugo,Joyería (LOGSE),0.0,MEDIO
Hombres,Lugo,Mecanizado,14.0,MEDIO
Hombres,Lugo,Soldadura y calderería,13.0,MEDIO
Hombres,Lugo,11 HOSTELERÍA Y TURISMO,21.0,MEDIO
Hombres,Lugo,Cocina y gastronomía,15.0,MEDIO
Hombres,Lugo,Servicios de restauración,6.0,MEDIO
Hombres,Lugo,12 IMAGEN PERSONAL,1.0,MEDIO
Hombres,Lugo,Estética y belleza,0.0,MEDIO
Hombres,Lugo,Peluquería y cosmética capilar,1.0,MEDIO
Hombres,Lugo,13 IMAGEN Y SONIDO,0.0,MEDIO
Hombres,Lugo,"Vídeo, disc-jockey y sonido",0.0,MEDIO
Hombres,Lugo,14 INDUSTRIAS ALIMENTARIAS,0.0,MEDIO
Hombres,Lugo,Aceites de oliva y vinos,0.0,MEDIO
Hombres,Lugo,Elaboración de productos alimenticios,0.0,MEDIO
Hombres,Lugo,"Panadería, repostería y confitería",0.0,MEDIO
Hombres,Lugo,15 INDUSTRIAS EXTRACTIVAS,0.0,MEDIO
Hombres,Lugo,Excavaciones y sondeos,0.0,MEDIO
Hombres,Lugo,Piedra natural,0.0,MEDIO
Hombres,Lugo,16 INFORMÁTICA Y COMUNICACIONES,29.0,MEDIO
Hombres,Lugo,Sistemas microinformáticos y redes,29.0,MEDIO
Hombres,Lugo,17 INSTALACIÓN Y MANTENIMIENTO,10.0,MEDIO
Hombres,Lugo,Instalaciones de producción de calor,0.0,MEDIO
Hombres,Lugo,Instalaciones frigoríficas y de climatización,7.0,MEDIO
Hombres,Lugo,Mantenimiento electromecánico,3.0,MEDIO
Hombres,Lugo,"18 MADERA, MUEBLE Y CORCHO",4.0,MEDIO
Hombres,Lugo,Carpintería y mueble,4.0,MEDIO
Hombres,Lugo,Instalación y amueblamiento,0.0,MEDIO
Hombres,Lugo,19 MARÍTIMO-PESQUERA,0.0,MEDIO
Hombres,Lugo,Cultivos acuícolas,0.0,MEDIO
Hombres,Lugo,Mantenimiento y control de la maquinaria de buques y embarcaciones,0.0,MEDIO
Hombres,Lugo,Navegación y pesca de litoral,0.0,MEDIO
Hombres,Lugo,Operaciones subacuáticas y hiperbáricas,0.0,MEDIO
Hombres,Lugo,20 QUÍMICA,1.0,MEDIO
Hombres,Lugo,Operaciones de laboratorio,1.0,MEDIO
Hombres,Lugo,Planta química,0.0,MEDIO
Hombres,Lugo,21 SANIDAD,24.0,MEDIO
Hombres,Lugo,Cuidados auxiliares de enfermería (LOGSE),12.0,MEDIO
Hombres,Lugo,Emergencias sanitarias,8.0,MEDIO
Hombres,Lugo,Farmacia y parafarmacia,4.0,MEDIO
Hombres,Lugo,22 SEGURIDAD Y MEDIO AMBIENTE,0.0,MEDIO
Hombres,Lugo,Emergencias y protección civil,0.0,MEDIO
Hombres,Lugo,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,6.0,MEDIO
Hombres,Lugo,Atención a personas en situación de dependencia,6.0,MEDIO
Hombres,Lugo,"24 TEXTIL, CONFECCIÓN Y PIEL",1.0,MEDIO
Hombres,Lugo,Calzado y complementos de moda,1.0,MEDIO
Hombres,Lugo,Confección y moda,0.0,MEDIO
Hombres,Lugo,Fabricación y ennoblecimiento de productos textiles,0.0,MEDIO
Hombres,Lugo,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,57.0,MEDIO
Hombres,Lugo,Carrocería,6.0,MEDIO
Hombres,Lugo,Conducción de vehículos de transporte por carretera,0.0,MEDIO
Hombres,Lugo,Electromecánica de maquinaria,0.0,MEDIO
Hombres,Lugo,Electromecánica de vehículos automóviles,51.0,MEDIO
Hombres,Lugo,Mantenimiento de material rodante ferroviario,0.0,MEDIO
Hombres,Lugo,Mantenimiento de embarcaciones de recreo,0.0,MEDIO
Hombres,Lugo,Mantenimiento de estructuras de madera y mobiliario de embarcaciones,0.0,MEDIO
Hombres,Lugo,Montaje de estructuras e instalación de sistemas aeronáuticos,0.0,MEDIO
Hombres,Lugo,26 VIDRIO Y CERÁMICA,0.0,MEDIO
Hombres,Lugo,Fabricación de productos cerámicos,0.0,MEDIO
Hombres,Ourense,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,MEDIO
Hombres,Ourense,Guía en el medio natural y de tiempo libre,0.0,MEDIO
Hombres,Ourense,Actividades ecuestres,0.0,MEDIO
Hombres,Ourense,02 ADMINISTRACIÓN Y GESTIÓN,31.0,MEDIO
Hombres,Ourense,Gestión administrativa,31.0,MEDIO
Hombres,Ourense,Administración y gestión (n.d.),0.0,MEDIO
Hombres,Ourense,03 AGRARIA,15.0,MEDIO
Hombres,Ourense,Aprovechamiento y conservación del medio natural,8.0,MEDIO
Hombres,Ourense,Jardinería y floristería,4.0,MEDIO
Hombres,Ourense,Producción agroecológica,0.0,MEDIO
Hombres,Ourense,Producción agropecuaria,3.0,MEDIO
Hombres,Ourense,04 ARTES GRÁFICAS,0.0,MEDIO
Hombres,Ourense,Impresión gráfica,0.0,MEDIO
Hombres,Ourense,Postimpresión y acabados gráficos,0.0,MEDIO
Hombres,Ourense,Preimpresión digital,0.0,MEDIO
Hombres,Ourense,06 COMERCIO Y MARKETING,8.0,MEDIO
Hombres,Ourense,Actividades comerciales,6.0,MEDIO
Hombres,Ourense,Comercialización de productos alimentarios,2.0,MEDIO
Hombres,Ourense,07 EDIFICACIÓN Y OBRA CIVIL,4.0,MEDIO
Hombres,Ourense,Construcción,2.0,MEDIO
Hombres,Ourense,"Obras de interior, decoración y rehabilitación",2.0,MEDIO
Hombres,Ourense,08 ELECTRICIDAD Y ELECTRÓNICA,33.0,MEDIO
Hombres,Ourense,Instalaciones de telecomunicaciones,11.0,MEDIO
Hombres,Ourense,Instalaciones eléctricas y automáticas,22.0,MEDIO
Hombres,Ourense,09 ENERGÍA Y AGUA,0.0,MEDIO
Hombres,Ourense,Redes y estaciones de tratamiento de agua,0.0,MEDIO
Hombres,Ourense,10 FABRICACIÓN MECÁNICA,8.0,MEDIO
Hombres,Ourense,Conformado por moldeo de metales y polímeros,0.0,MEDIO
Hombres,Ourense,Joyería (LOGSE),0.0,MEDIO
Hombres,Ourense,Mecanizado,8.0,MEDIO
Hombres,Ourense,Soldadura y calderería,0.0,MEDIO
Hombres,Ourense,11 HOSTELERÍA Y TURISMO,14.0,MEDIO
Hombres,Ourense,Cocina y gastronomía,10.0,MEDIO
Hombres,Ourense,Servicios de restauración,4.0,MEDIO
Hombres,Ourense,12 IMAGEN PERSONAL,2.0,MEDIO
Hombres,Ourense,Estética y belleza,0.0,MEDIO
Hombres,Ourense,Peluquería y cosmética capilar,2.0,MEDIO
Hombres,Ourense,13 IMAGEN Y SONIDO,10.0,MEDIO
Hombres,Ourense,"Vídeo, disc-jockey y sonido",10.0,MEDIO
Hombres,Ourense,14 INDUSTRIAS ALIMENTARIAS,7.0,MEDIO
Hombres,Ourense,Aceites de oliva y vinos,5.0,MEDIO
Hombres,Ourense,Elaboración de productos alimenticios,0.0,MEDIO
Hombres,Ourense,"Panadería, repostería y confitería",2.0,MEDIO
Hombres,Ourense,15 INDUSTRIAS EXTRACTIVAS,0.0,MEDIO
Hombres,Ourense,Excavaciones y sondeos,0.0,MEDIO
Hombres,Ourense,Piedra natural,0.0,MEDIO
Hombres,Ourense,16 INFORMÁTICA Y COMUNICACIONES,37.0,MEDIO
Hombres,Ourense,Sistemas microinformáticos y redes,37.0,MEDIO
Hombres,Ourense,17 INSTALACIÓN Y MANTENIMIENTO,2.0,MEDIO
Hombres,Ourense,Instalaciones de producción de calor,0.0,MEDIO
Hombres,Ourense,Instalaciones frigoríficas y de climatización,0.0,MEDIO
Hombres,Ourense,Mantenimiento electromecánico,2.0,MEDIO
Hombres,Ourense,"18 MADERA, MUEBLE Y CORCHO",0.0,MEDIO
Hombres,Ourense,Carpintería y mueble,0.0,MEDIO
Hombres,Ourense,Instalación y amueblamiento,0.0,MEDIO
Hombres,Ourense,19 MARÍTIMO-PESQUERA,0.0,MEDIO
Hombres,Ourense,Cultivos acuícolas,0.0,MEDIO
Hombres,Ourense,Mantenimiento y control de la maquinaria de buques y embarcaciones,0.0,MEDIO
Hombres,Ourense,Navegación y pesca de litoral,0.0,MEDIO
Hombres,Ourense,Operaciones subacuáticas y hiperbáricas,0.0,MEDIO
Hombres,Ourense,20 QUÍMICA,0.0,MEDIO
Hombres,Ourense,Operaciones de laboratorio,0.0,MEDIO
Hombres,Ourense,Planta química,0.0,MEDIO
Hombres,Ourense,21 SANIDAD,41.0,MEDIO
Hombres,Ourense,Cuidados auxiliares de enfermería (LOGSE),26.0,MEDIO
Hombres,Ourense,Emergencias sanitarias,9.0,MEDIO
Hombres,Ourense,Farmacia y parafarmacia,6.0,MEDIO
Hombres,Ourense,22 SEGURIDAD Y MEDIO AMBIENTE,0.0,MEDIO
Hombres,Ourense,Emergencias y protección civil,0.0,MEDIO
Hombres,Ourense,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,2.0,MEDIO
Hombres,Ourense,Atención a personas en situación de dependencia,2.0,MEDIO
Hombres,Ourense,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,MEDIO
Hombres,Ourense,Calzado y complementos de moda,0.0,MEDIO
Hombres,Ourense,Confección y moda,0.0,MEDIO
Hombres,Ourense,Fabricación y ennoblecimiento de productos textiles,0.0,MEDIO
Hombres,Ourense,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,66.0,MEDIO
Hombres,Ourense,Carrocería,19.0,MEDIO
Hombres,Ourense,Conducción de vehículos de transporte por carretera,0.0,MEDIO
Hombres,Ourense,Electromecánica de maquinaria,6.0,MEDIO
Hombres,Ourense,Electromecánica de vehículos automóviles,41.0,MEDIO
Hombres,Ourense,Mantenimiento de material rodante ferroviario,0.0,MEDIO
Hombres,Ourense,Mantenimiento de embarcaciones de recreo,0.0,MEDIO
Hombres,Ourense,Mantenimiento de estructuras de madera y mobiliario de embarcaciones,0.0,MEDIO
Hombres,Ourense,Montaje de estructuras e instalación de sistemas aeronáuticos,0.0,MEDIO
Hombres,Ourense,26 VIDRIO Y CERÁMICA,0.0,MEDIO
Hombres,Ourense,Fabricación de productos cerámicos,0.0,MEDIO
Hombres,Pontevedra,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,37.0,MEDIO
Hombres,Pontevedra,Guía en el medio natural y de tiempo libre,37.0,MEDIO
Hombres,Pontevedra,Actividades ecuestres,0.0,MEDIO
Hombres,Pontevedra,02 ADMINISTRACIÓN Y GESTIÓN,96.0,MEDIO
Hombres,Pontevedra,Gestión administrativa,96.0,MEDIO
Hombres,Pontevedra,Administración y gestión (n.d.),0.0,MEDIO
Hombres,Pontevedra,03 AGRARIA,26.0,MEDIO
Hombres,Pontevedra,Aprovechamiento y conservación del medio natural,19.0,MEDIO
Hombres,Pontevedra,Jardinería y floristería,3.0,MEDIO
Hombres,Pontevedra,Producción agroecológica,4.0,MEDIO
Hombres,Pontevedra,Producción agropecuaria,0.0,MEDIO
Hombres,Pontevedra,04 ARTES GRÁFICAS,35.0,MEDIO
Hombres,Pontevedra,Impresión gráfica,18.0,MEDIO
Hombres,Pontevedra,Postimpresión y acabados gráficos,0.0,MEDIO
Hombres,Pontevedra,Preimpresión digital,17.0,MEDIO
Hombres,Pontevedra,06 COMERCIO Y MARKETING,71.0,MEDIO
Hombres,Pontevedra,Actividades comerciales,68.0,MEDIO
Hombres,Pontevedra,Comercialización de productos alimentarios,3.0,MEDIO
Hombres,Pontevedra,07 EDIFICACIÓN Y OBRA CIVIL,0.0,MEDIO
Hombres,Pontevedra,Construcción,0.0,MEDIO
Hombres,Pontevedra,"Obras de interior, decoración y rehabilitación",0.0,MEDIO
Hombres,Pontevedra,08 ELECTRICIDAD Y ELECTRÓNICA,240.0,MEDIO
Hombres,Pontevedra,Instalaciones de telecomunicaciones,105.0,MEDIO
Hombres,Pontevedra,Instalaciones eléctricas y automáticas,135.0,MEDIO
Hombres,Pontevedra,09 ENERGÍA Y AGUA,0.0,MEDIO
Hombres,Pontevedra,Redes y estaciones de tratamiento de agua,0.0,MEDIO
Hombres,Pontevedra,10 FABRICACIÓN MECÁNICA,172.0,MEDIO
Hombres,Pontevedra,Conformado por moldeo de metales y polímeros,0.0,MEDIO
Hombres,Pontevedra,Joyería (LOGSE),0.0,MEDIO
Hombres,Pontevedra,Mecanizado,71.0,MEDIO
Hombres,Pontevedra,Soldadura y calderería,101.0,MEDIO
Hombres,Pontevedra,11 HOSTELERÍA Y TURISMO,56.0,MEDIO
Hombres,Pontevedra,Cocina y gastronomía,44.0,MEDIO
Hombres,Pontevedra,Servicios de restauración,12.0,MEDIO
Hombres,Pontevedra,12 IMAGEN PERSONAL,8.0,MEDIO
Hombres,Pontevedra,Estética y belleza,1.0,MEDIO
Hombres,Pontevedra,Peluquería y cosmética capilar,7.0,MEDIO
Hombres,Pontevedra,13 IMAGEN Y SONIDO,13.0,MEDIO
Hombres,Pontevedra,"Vídeo, disc-jockey y sonido",13.0,MEDIO
Hombres,Pontevedra,14 INDUSTRIAS ALIMENTARIAS,27.0,MEDIO
Hombres,Pontevedra,Aceites de oliva y vinos,6.0,MEDIO
Hombres,Pontevedra,Elaboración de productos alimenticios,1.0,MEDIO
Hombres,Pontevedra,"Panadería, repostería y confitería",20.0,MEDIO
Hombres,Pontevedra,15 INDUSTRIAS EXTRACTIVAS,0.0,MEDIO
Hombres,Pontevedra,Excavaciones y sondeos,0.0,MEDIO
Hombres,Pontevedra,Piedra natural,0.0,MEDIO
Hombres,Pontevedra,16 INFORMÁTICA Y COMUNICACIONES,156.0,MEDIO
Hombres,Pontevedra,Sistemas microinformáticos y redes,156.0,MEDIO
Hombres,Pontevedra,17 INSTALACIÓN Y MANTENIMIENTO,45.0,MEDIO
Hombres,Pontevedra,Instalaciones de producción de calor,7.0,MEDIO
Hombres,Pontevedra,Instalaciones frigoríficas y de climatización,13.0,MEDIO
Hombres,Pontevedra,Mantenimiento electromecánico,25.0,MEDIO
Hombres,Pontevedra,"18 MADERA, MUEBLE Y CORCHO",47.0,MEDIO
Hombres,Pontevedra,Carpintería y mueble,26.0,MEDIO
Hombres,Pontevedra,Instalación y amueblamiento,21.0,MEDIO
Hombres,Pontevedra,19 MARÍTIMO-PESQUERA,33.0,MEDIO
Hombres,Pontevedra,Cultivos acuícolas,8.0,MEDIO
Hombres,Pontevedra,Mantenimiento y control de la maquinaria de buques y embarcaciones,16.0,MEDIO
Hombres,Pontevedra,Navegación y pesca de litoral,9.0,MEDIO
Hombres,Pontevedra,Operaciones subacuáticas y hiperbáricas,0.0,MEDIO
Hombres,Pontevedra,20 QUÍMICA,4.0,MEDIO
Hombres,Pontevedra,Operaciones de laboratorio,4.0,MEDIO
Hombres,Pontevedra,Planta química,0.0,MEDIO
Hombres,Pontevedra,21 SANIDAD,73.0,MEDIO
Hombres,Pontevedra,Cuidados auxiliares de enfermería (LOGSE),49.0,MEDIO
Hombres,Pontevedra,Emergencias sanitarias,7.0,MEDIO
Hombres,Pontevedra,Farmacia y parafarmacia,17.0,MEDIO
Hombres,Pontevedra,22 SEGURIDAD Y MEDIO AMBIENTE,0.0,MEDIO
Hombres,Pontevedra,Emergencias y protección civil,0.0,MEDIO
Hombres,Pontevedra,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,6.0,MEDIO
Hombres,Pontevedra,Atención a personas en situación de dependencia,6.0,MEDIO
Hombres,Pontevedra,"24 TEXTIL, CONFECCIÓN Y PIEL",3.0,MEDIO
Hombres,Pontevedra,Calzado y complementos de moda,0.0,MEDIO
Hombres,Pontevedra,Confección y moda,3.0,MEDIO
Hombres,Pontevedra,Fabricación y ennoblecimiento de productos textiles,0.0,MEDIO
Hombres,Pontevedra,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,182.0,MEDIO
Hombres,Pontevedra,Carrocería,30.0,MEDIO
Hombres,Pontevedra,Conducción de vehículos de transporte por carretera,0.0,MEDIO
Hombres,Pontevedra,Electromecánica de maquinaria,0.0,MEDIO
Hombres,Pontevedra,Electromecánica de vehículos automóviles,152.0,MEDIO
Hombres,Pontevedra,Mantenimiento de material rodante ferroviario,0.0,MEDIO
Hombres,Pontevedra,Mantenimiento de embarcaciones de recreo,0.0,MEDIO
Hombres,Pontevedra,Mantenimiento de estructuras de madera y mobiliario de embarcaciones,0.0,MEDIO
Hombres,Pontevedra,Montaje de estructuras e instalación de sistemas aeronáuticos,0.0,MEDIO
Hombres,Pontevedra,26 VIDRIO Y CERÁMICA,0.0,MEDIO
Hombres,Pontevedra,Fabricación de productos cerámicos,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,919.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Guía en el medio natural y de tiempo libre,919.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Actividades ecuestres,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",02 ADMINISTRACIÓN Y GESTIÓN,626.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Gestión administrativa,619.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Administración y gestión (n.d.),7.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",03 AGRARIA,30.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Aprovechamiento y conservación del medio natural,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Jardinería y floristería,21.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Producción agroecológica,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Producción agropecuaria,9.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",04 ARTES GRÁFICAS,133.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Impresión gráfica,39.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Postimpresión y acabados gráficos,12.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Preimpresión digital,82.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",06 COMERCIO Y MARKETING,319.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Actividades comerciales,319.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Comercialización de productos alimentarios,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",07 EDIFICACIÓN Y OBRA CIVIL,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Construcción,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE","Obras de interior, decoración y rehabilitación",0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",08 ELECTRICIDAD Y ELECTRÓNICA,812.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Instalaciones de telecomunicaciones,381.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Instalaciones eléctricas y automáticas,431.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",09 ENERGÍA Y AGUA,14.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Redes y estaciones de tratamiento de agua,14.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",10 FABRICACIÓN MECÁNICA,146.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Conformado por moldeo de metales y polímeros,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Joyería (LOGSE),3.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Mecanizado,97.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Soldadura y calderería,46.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",11 HOSTELERÍA Y TURISMO,240.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Cocina y gastronomía,163.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Servicios de restauración,77.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",12 IMAGEN PERSONAL,53.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Estética y belleza,8.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Peluquería y cosmética capilar,45.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",13 IMAGEN Y SONIDO,309.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE","Vídeo, disc-jockey y sonido",309.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",14 INDUSTRIAS ALIMENTARIAS,32.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Aceites de oliva y vinos,10.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Elaboración de productos alimenticios,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE","Panadería, repostería y confitería",22.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",15 INDUSTRIAS EXTRACTIVAS,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Excavaciones y sondeos,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Piedra natural,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",16 INFORMÁTICA Y COMUNICACIONES,1.601,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Sistemas microinformáticos y redes,1.601,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",17 INSTALACIÓN Y MANTENIMIENTO,209.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Instalaciones de producción de calor,64.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Instalaciones frigoríficas y de climatización,57.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Mantenimiento electromecánico,88.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE","18 MADERA, MUEBLE Y CORCHO",31.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Carpintería y mueble,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Instalación y amueblamiento,31.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",19 MARÍTIMO-PESQUERA,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Cultivos acuícolas,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Mantenimiento y control de la maquinaria de buques y embarcaciones,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Navegación y pesca de litoral,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Operaciones subacuáticas y hiperbáricas,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",20 QUÍMICA,18.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Operaciones de laboratorio,16.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Planta química,2.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",21 SANIDAD,635.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Cuidados auxiliares de enfermería (LOGSE),364.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Emergencias sanitarias,164.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Farmacia y parafarmacia,107.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",22 SEGURIDAD Y MEDIO AMBIENTE,86.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Emergencias y protección civil,86.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,66.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Atención a personas en situación de dependencia,66.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE","24 TEXTIL, CONFECCIÓN Y PIEL",11.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Calzado y complementos de moda,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Confección y moda,11.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Fabricación y ennoblecimiento de productos textiles,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,808.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Carrocería,215.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Conducción de vehículos de transporte por carretera,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Electromecánica de maquinaria,22.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Electromecánica de vehículos automóviles,525.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Mantenimiento de material rodante ferroviario,32.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Mantenimiento de embarcaciones de recreo,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Mantenimiento de estructuras de madera y mobiliario de embarcaciones,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Montaje de estructuras e instalación de sistemas aeronáuticos,14.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",26 VIDRIO Y CERÁMICA,0.0,MEDIO
Hombres,"13 MADRID, COMUNIDAD DE",Fabricación de productos cerámicos,0.0,MEDIO
Hombres,"14 MURCIA, REGIÓN DE",01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,105.0,MEDIO
Hombres,"14 MURCIA, REGIÓN DE",Guía en el medio natural y de tiempo libre,105.0,MEDIO
Hombres,"14 MURCIA, REGIÓN DE",Actividades ecuestres,0.0,MEDIO
Hombres,"14 MURCIA, REGIÓN DE",02 ADMINISTRACIÓN Y GESTIÓN,246.0,MEDIO
Hombres,"14 MURCIA, REGIÓN DE",Gestión administrativa,246.0,MEDIO
Hombres,"14 MURCIA, REGIÓN DE",Administración y gestión (n.d.),0.0,MEDIO
Hombres,"14 MURCIA, REGIÓN DE",03 AGRARIA,46.0,MEDIO
Hombres,"14 MURCIA, REGIÓN DE",Aprovechamiento y conservación del medio natural,7.0,MEDIO
Hombres,"14 MURCIA, REGIÓN DE",Jardinería y floristería,2.0,MEDIO
Hombres,"14 MURCIA, REGIÓN DE",Producción agroecológica,6.0,MEDIO
Hombres,"14 MURCIA, REGIÓN DE",Producción agropecuaria,31.0,MEDIO
Hombres,"14 MURCIA, REGIÓN DE",04 ARTES GRÁFICAS,15.0,MEDIO
Hombres,"14 MURCIA, REGIÓN DE",Impresión gráfica,10.0,MEDIO
Hombres,"14 MURCIA, REGIÓN DE",Postimpresión y acabados gráficos,0.0,MEDIO
