Sexo,Comunidad autónoma,Familia profesional,Porcentajes total de módulos aprobados,nivel_educativo
Mujeres,Aragón,ADMINISTRACIÓN Y GESTIÓN,73.4,MEDIO
Mujeres,Aragón,AGRARIA,84.4,MEDIO
Mujeres,Aragón,ARTES GRÁFICAS,86.5,MEDIO
Mujeres,Aragón,ARTES Y ARTESANÍAS,,MEDIO
Mujeres,Aragón,COMERCIO Y MARKETING,77.8,MEDIO
Mujeres,Aragón,EDIFICACIÓN Y OBRA CIVIL,85.0,MEDIO
Mujeres,Aragón,ELECTRICIDAD Y ELECTRÓNICA,69.7,MEDIO
Mujeres,Aragón,ENERGÍA Y AGUA,,MEDIO
Mujeres,Aragón,FABRICACIÓN MECÁNICA,67.9,MEDIO
Mujeres,Aragón,HOSTELERÍA Y TURISMO,77.6,MEDIO
Mujeres,Aragón,IMAGEN PERSONAL,86.3,MEDIO
Mujeres,Aragón,IMAGEN Y SONIDO,90.4,MEDIO
Mujeres,Aragón,INDUSTRIAS ALIMENTARIAS,77.2,MEDIO
Mujeres,Aragón,INDUSTRIAS EXTRACTIVAS,,MEDIO
Mujeres,Aragón,INFORMÁTICA Y COMUNICACIONES,82.2,MEDIO
Mujeres,Aragón,INSTALACIÓN Y MANTENIMIENTO,75.0,MEDIO
Mujeres,Aragón,"MADERA, MUEBLE Y CORCHO",66.7,MEDIO
Mujeres,Aragón,MARÍTIMO-PESQUERA,,MEDIO
Mujeres,Aragón,QUÍMICA,66.0,MEDIO
Mujeres,Aragón,SANIDAD,71.7,MEDIO
Mujeres,Aragón,SEGURIDAD Y MEDIO AMBIENTE,65.6,MEDIO
Mujeres,Aragón,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,85.1,MEDIO
Mujeres,Aragón,"TEXTIL, CONFECCIÓN Y PIEL",83.2,MEDIO
Mujeres,Aragón,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,78.0,MEDIO
Mujeres,Aragón,VIDRIO Y CERÁMICA,,MEDIO
Mujeres,Principado de Asturias,ACTIVIDADES FÍSICAS Y DEPORTIVAS,55.8,MEDIO
Mujeres,Principado de Asturias,ADMINISTRACIÓN Y GESTIÓN,64.2,MEDIO
Mujeres,Principado de Asturias,AGRARIA,66.1,MEDIO
Mujeres,Principado de Asturias,ARTES GRÁFICAS,61.5,MEDIO
Mujeres,Principado de Asturias,ARTES Y ARTESANÍAS,,MEDIO
Mujeres,Principado de Asturias,COMERCIO Y MARKETING,65.3,MEDIO
Mujeres,Principado de Asturias,EDIFICACIÓN Y OBRA CIVIL,,MEDIO
Mujeres,Principado de Asturias,ELECTRICIDAD Y ELECTRÓNICA,92.3,MEDIO
Mujeres,Principado de Asturias,ENERGÍA Y AGUA,,MEDIO
Mujeres,Principado de Asturias,FABRICACIÓN MECÁNICA,66.1,MEDIO
Mujeres,Principado de Asturias,HOSTELERÍA Y TURISMO,63.1,MEDIO
Mujeres,Principado de Asturias,IMAGEN PERSONAL,72.1,MEDIO
Mujeres,Principado de Asturias,IMAGEN Y SONIDO,75.0,MEDIO
Mujeres,Principado de Asturias,INDUSTRIAS ALIMENTARIAS,77.1,MEDIO
Mujeres,Principado de Asturias,INDUSTRIAS EXTRACTIVAS,,MEDIO
Mujeres,Principado de Asturias,INFORMÁTICA Y COMUNICACIONES,82.2,MEDIO
Mujeres,Principado de Asturias,INSTALACIÓN Y MANTENIMIENTO,68.8,MEDIO
Mujeres,Principado de Asturias,"MADERA, MUEBLE Y CORCHO",75.4,MEDIO
Mujeres,Principado de Asturias,MARÍTIMO-PESQUERA,78.4,MEDIO
Mujeres,Principado de Asturias,QUÍMICA,80.3,MEDIO
Mujeres,Principado de Asturias,SANIDAD,89.3,MEDIO
Mujeres,Principado de Asturias,SEGURIDAD Y MEDIO AMBIENTE,,MEDIO
Mujeres,Principado de Asturias,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,81.6,MEDIO
Mujeres,Principado de Asturias,"TEXTIL, CONFECCIÓN Y PIEL",61.8,MEDIO
Mujeres,Principado de Asturias,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,66.7,MEDIO
Mujeres,Principado de Asturias,VIDRIO Y CERÁMICA,,MEDIO
Mujeres,Islas Baleares,ACTIVIDADES FÍSICAS Y DEPORTIVAS,87.4,MEDIO
Mujeres,Islas Baleares,ADMINISTRACIÓN Y GESTIÓN,86.0,MEDIO
Mujeres,Islas Baleares,AGRARIA,88.1,MEDIO
Mujeres,Islas Baleares,ARTES GRÁFICAS,89.7,MEDIO
Mujeres,Islas Baleares,ARTES Y ARTESANÍAS,,MEDIO
Mujeres,Islas Baleares,COMERCIO Y MARKETING,81.8,MEDIO
Mujeres,Islas Baleares,EDIFICACIÓN Y OBRA CIVIL,84.9,MEDIO
Mujeres,Islas Baleares,ELECTRICIDAD Y ELECTRÓNICA,78.0,MEDIO
Mujeres,Islas Baleares,ENERGÍA Y AGUA,,MEDIO
Mujeres,Islas Baleares,FABRICACIÓN MECÁNICA,100.0,MEDIO
Mujeres,Islas Baleares,HOSTELERÍA Y TURISMO,84.6,MEDIO
Mujeres,Islas Baleares,IMAGEN PERSONAL,87.8,MEDIO
Mujeres,Islas Baleares,IMAGEN Y SONIDO,93.7,MEDIO
Mujeres,Islas Baleares,INDUSTRIAS ALIMENTARIAS,91.6,MEDIO
Mujeres,Islas Baleares,INDUSTRIAS EXTRACTIVAS,,MEDIO
Mujeres,Islas Baleares,INFORMÁTICA Y COMUNICACIONES,84.0,MEDIO
Mujeres,Islas Baleares,INSTALACIÓN Y MANTENIMIENTO,,MEDIO
Mujeres,Islas Baleares,"MADERA, MUEBLE Y CORCHO",87.0,MEDIO
Mujeres,Islas Baleares,MARÍTIMO-PESQUERA,79.2,MEDIO
Mujeres,Islas Baleares,QUÍMICA,,MEDIO
Mujeres,Islas Baleares,SANIDAD,89.0,MEDIO
Mujeres,Islas Baleares,SEGURIDAD Y MEDIO AMBIENTE,100.0,MEDIO
Mujeres,Islas Baleares,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,94.1,MEDIO
Mujeres,Islas Baleares,"TEXTIL, CONFECCIÓN Y PIEL",,MEDIO
Mujeres,Islas Baleares,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,83.3,MEDIO
Mujeres,Islas Baleares,VIDRIO Y CERÁMICA,,MEDIO
Mujeres,Canarias,ACTIVIDADES FÍSICAS Y DEPORTIVAS,,MEDIO
Mujeres,Canarias,ADMINISTRACIÓN Y GESTIÓN,74.8,MEDIO
Mujeres,Canarias,AGRARIA,83.1,MEDIO
Mujeres,Canarias,ARTES GRÁFICAS,83.5,MEDIO
Mujeres,Canarias,ARTES Y ARTESANÍAS,,MEDIO
Mujeres,Canarias,COMERCIO Y MARKETING,83.9,MEDIO
Mujeres,Canarias,EDIFICACIÓN Y OBRA CIVIL,62.9,MEDIO
Mujeres,Canarias,ELECTRICIDAD Y ELECTRÓNICA,51.3,MEDIO
Mujeres,Canarias,ENERGÍA Y AGUA,63.6,MEDIO
Mujeres,Canarias,FABRICACIÓN MECÁNICA,76.5,MEDIO
Mujeres,Canarias,HOSTELERÍA Y TURISMO,78.6,MEDIO
Mujeres,Canarias,IMAGEN PERSONAL,77.2,MEDIO
Mujeres,Canarias,IMAGEN Y SONIDO,65.3,MEDIO
Mujeres,Canarias,INDUSTRIAS ALIMENTARIAS,78.1,MEDIO
Mujeres,Canarias,INDUSTRIAS EXTRACTIVAS,,MEDIO
Mujeres,Canarias,INFORMÁTICA Y COMUNICACIONES,68.3,MEDIO
Mujeres,Canarias,INSTALACIÓN Y MANTENIMIENTO,55.6,MEDIO
Mujeres,Canarias,"MADERA, MUEBLE Y CORCHO",68.0,MEDIO
Mujeres,Canarias,MARÍTIMO-PESQUERA,86.0,MEDIO
Mujeres,Canarias,QUÍMICA,81.0,MEDIO
Mujeres,Canarias,SANIDAD,86.8,MEDIO
Mujeres,Canarias,SEGURIDAD Y MEDIO AMBIENTE,,MEDIO
Mujeres,Canarias,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,87.5,MEDIO
Mujeres,Canarias,"TEXTIL, CONFECCIÓN Y PIEL",77.7,MEDIO
Mujeres,Canarias,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,73.1,MEDIO
Mujeres,Canarias,VIDRIO Y CERÁMICA,,MEDIO
Mujeres,Cantabria,ACTIVIDADES FÍSICAS Y DEPORTIVAS,97.7,MEDIO
Mujeres,Cantabria,ADMINISTRACIÓN Y GESTIÓN,93.6,MEDIO
Mujeres,Cantabria,AGRARIA,85.0,MEDIO
Mujeres,Cantabria,ARTES GRÁFICAS,97.0,MEDIO
Mujeres,Cantabria,ARTES Y ARTESANÍAS,,MEDIO
Mujeres,Cantabria,COMERCIO Y MARKETING,87.6,MEDIO
Mujeres,Cantabria,EDIFICACIÓN Y OBRA CIVIL,100.0,MEDIO
Mujeres,Cantabria,ELECTRICIDAD Y ELECTRÓNICA,94.4,MEDIO
Mujeres,Cantabria,ENERGÍA Y AGUA,,MEDIO
Mujeres,Cantabria,FABRICACIÓN MECÁNICA,100.0,MEDIO
Mujeres,Cantabria,HOSTELERÍA Y TURISMO,86.4,MEDIO
Mujeres,Cantabria,IMAGEN PERSONAL,90.6,MEDIO
Mujeres,Cantabria,IMAGEN Y SONIDO,,MEDIO
Mujeres,Cantabria,INDUSTRIAS ALIMENTARIAS,92.1,MEDIO
Mujeres,Cantabria,INDUSTRIAS EXTRACTIVAS,,MEDIO
Mujeres,Cantabria,INFORMÁTICA Y COMUNICACIONES,80.5,MEDIO
Mujeres,Cantabria,INSTALACIÓN Y MANTENIMIENTO,90.9,MEDIO
Mujeres,Cantabria,"MADERA, MUEBLE Y CORCHO",100.0,MEDIO
Mujeres,Cantabria,MARÍTIMO-PESQUERA,100.0,MEDIO
Mujeres,Cantabria,QUÍMICA,92.2,MEDIO
Mujeres,Cantabria,SANIDAD,95.0,MEDIO
Mujeres,Cantabria,SEGURIDAD Y MEDIO AMBIENTE,,MEDIO
Mujeres,Cantabria,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,90.8,MEDIO
Mujeres,Cantabria,"TEXTIL, CONFECCIÓN Y PIEL",93.4,MEDIO
Mujeres,Cantabria,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,81.2,MEDIO
Mujeres,Cantabria,VIDRIO Y CERÁMICA,,MEDIO
Mujeres,Castilla y León,ACTIVIDADES FÍSICAS Y DEPORTIVAS,81.4,MEDIO
Mujeres,Castilla y León,ADMINISTRACIÓN Y GESTIÓN,74.2,MEDIO
Mujeres,Castilla y León,AGRARIA,75.2,MEDIO
Mujeres,Castilla y León,ARTES GRÁFICAS,76.0,MEDIO
Mujeres,Castilla y León,ARTES Y ARTESANÍAS,,MEDIO
Mujeres,Castilla y León,COMERCIO Y MARKETING,72.1,MEDIO
Mujeres,Castilla y León,EDIFICACIÓN Y OBRA CIVIL,81.8,MEDIO
Mujeres,Castilla y León,ELECTRICIDAD Y ELECTRÓNICA,61.4,MEDIO
Mujeres,Castilla y León,ENERGÍA Y AGUA,,MEDIO
Mujeres,Castilla y León,FABRICACIÓN MECÁNICA,60.9,MEDIO
Mujeres,Castilla y León,HOSTELERÍA Y TURISMO,68.1,MEDIO
Mujeres,Castilla y León,IMAGEN PERSONAL,71.3,MEDIO
Mujeres,Castilla y León,IMAGEN Y SONIDO,100.0,MEDIO
Mujeres,Castilla y León,INDUSTRIAS ALIMENTARIAS,81.3,MEDIO
Mujeres,Castilla y León,INDUSTRIAS EXTRACTIVAS,,MEDIO
Mujeres,Castilla y León,INFORMÁTICA Y COMUNICACIONES,68.2,MEDIO
Mujeres,Castilla y León,INSTALACIÓN Y MANTENIMIENTO,74.7,MEDIO
Mujeres,Castilla y León,"MADERA, MUEBLE Y CORCHO",44.8,MEDIO
Mujeres,Castilla y León,MARÍTIMO-PESQUERA,,MEDIO
Mujeres,Castilla y León,QUÍMICA,69.2,MEDIO
Mujeres,Castilla y León,SANIDAD,78.4,MEDIO
Mujeres,Castilla y León,SEGURIDAD Y MEDIO AMBIENTE,100.0,MEDIO
Mujeres,Castilla y León,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,85.3,MEDIO
Mujeres,Castilla y León,"TEXTIL, CONFECCIÓN Y PIEL",67.1,MEDIO
Mujeres,Castilla y León,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,69.9,MEDIO
Mujeres,Castilla y León,VIDRIO Y CERÁMICA,,MEDIO
Mujeres,Castilla La Mancha,ACTIVIDADES FÍSICAS Y DEPORTIVAS,96.2,MEDIO
Mujeres,Castilla La Mancha,ADMINISTRACIÓN Y GESTIÓN,93.8,MEDIO
Mujeres,Castilla La Mancha,AGRARIA,93.2,MEDIO
Mujeres,Castilla La Mancha,ARTES GRÁFICAS,96.7,MEDIO
Mujeres,Castilla La Mancha,ARTES Y ARTESANÍAS,,MEDIO
Mujeres,Castilla La Mancha,COMERCIO Y MARKETING,95.4,MEDIO
Mujeres,Castilla La Mancha,EDIFICACIÓN Y OBRA CIVIL,100.0,MEDIO
Mujeres,Castilla La Mancha,ELECTRICIDAD Y ELECTRÓNICA,94.0,MEDIO
Mujeres,Castilla La Mancha,ENERGÍA Y AGUA,,MEDIO
Mujeres,Castilla La Mancha,FABRICACIÓN MECÁNICA,100.0,MEDIO
Mujeres,Castilla La Mancha,HOSTELERÍA Y TURISMO,94.6,MEDIO
Mujeres,Castilla La Mancha,IMAGEN PERSONAL,94.4,MEDIO
Mujeres,Castilla La Mancha,IMAGEN Y SONIDO,100.0,MEDIO
Mujeres,Castilla La Mancha,INDUSTRIAS ALIMENTARIAS,95.9,MEDIO
Mujeres,Castilla La Mancha,INDUSTRIAS EXTRACTIVAS,,MEDIO
Mujeres,Castilla La Mancha,INFORMÁTICA Y COMUNICACIONES,91.3,MEDIO
Mujeres,Castilla La Mancha,INSTALACIÓN Y MANTENIMIENTO,100.0,MEDIO
Mujeres,Castilla La Mancha,"MADERA, MUEBLE Y CORCHO",90.0,MEDIO
Mujeres,Castilla La Mancha,MARÍTIMO-PESQUERA,,MEDIO
Mujeres,Castilla La Mancha,QUÍMICA,94.8,MEDIO
Mujeres,Castilla La Mancha,SANIDAD,97.8,MEDIO
Mujeres,Castilla La Mancha,SEGURIDAD Y MEDIO AMBIENTE,100.0,MEDIO
Mujeres,Castilla La Mancha,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,96.4,MEDIO
Mujeres,Castilla La Mancha,"TEXTIL, CONFECCIÓN Y PIEL",99.4,MEDIO
Mujeres,Castilla La Mancha,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,98.3,MEDIO
Mujeres,Castilla La Mancha,VIDRIO Y CERÁMICA,,MEDIO
Mujeres,Comunitat Valenciana,ACTIVIDADES FÍSICAS Y DEPORTIVAS,88.3,MEDIO
Mujeres,Comunitat Valenciana,ADMINISTRACIÓN Y GESTIÓN,82.9,MEDIO
Mujeres,Comunitat Valenciana,AGRARIA,79.8,MEDIO
Mujeres,Comunitat Valenciana,ARTES GRÁFICAS,83.0,MEDIO
Mujeres,Comunitat Valenciana,ARTES Y ARTESANÍAS,,MEDIO
Mujeres,Comunitat Valenciana,COMERCIO Y MARKETING,86.5,MEDIO
Mujeres,Comunitat Valenciana,EDIFICACIÓN Y OBRA CIVIL,84.7,MEDIO
Mujeres,Comunitat Valenciana,ELECTRICIDAD Y ELECTRÓNICA,74.0,MEDIO
Mujeres,Comunitat Valenciana,ENERGÍA Y AGUA,56.3,MEDIO
Mujeres,Comunitat Valenciana,FABRICACIÓN MECÁNICA,81.9,MEDIO
Mujeres,Comunitat Valenciana,HOSTELERÍA Y TURISMO,77.9,MEDIO
Mujeres,Comunitat Valenciana,IMAGEN PERSONAL,81.8,MEDIO
Mujeres,Comunitat Valenciana,IMAGEN Y SONIDO,80.8,MEDIO
Mujeres,Comunitat Valenciana,INDUSTRIAS ALIMENTARIAS,81.8,MEDIO
Mujeres,Comunitat Valenciana,INDUSTRIAS EXTRACTIVAS,,MEDIO
Mujeres,Comunitat Valenciana,INFORMÁTICA Y COMUNICACIONES,81.8,MEDIO
Mujeres,Comunitat Valenciana,INSTALACIÓN Y MANTENIMIENTO,73.2,MEDIO
Mujeres,Comunitat Valenciana,"MADERA, MUEBLE Y CORCHO",79.9,MEDIO
Mujeres,Comunitat Valenciana,MARÍTIMO-PESQUERA,85.7,MEDIO
Mujeres,Comunitat Valenciana,QUÍMICA,78.2,MEDIO
Mujeres,Comunitat Valenciana,SANIDAD,84.8,MEDIO
Mujeres,Comunitat Valenciana,SEGURIDAD Y MEDIO AMBIENTE,88.0,MEDIO
Mujeres,Comunitat Valenciana,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,87.5,MEDIO
Mujeres,Comunitat Valenciana,"TEXTIL, CONFECCIÓN Y PIEL",90.0,MEDIO
Mujeres,Comunitat Valenciana,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,73.6,MEDIO
Mujeres,Comunitat Valenciana,VIDRIO Y CERÁMICA,82.0,MEDIO
Mujeres,Extremadura,ACTIVIDADES FÍSICAS Y DEPORTIVAS,87.3,MEDIO
Mujeres,Extremadura,ADMINISTRACIÓN Y GESTIÓN,79.0,MEDIO
Mujeres,Extremadura,AGRARIA,90.0,MEDIO
Mujeres,Extremadura,ARTES GRÁFICAS,95.2,MEDIO
Mujeres,Extremadura,ARTES Y ARTESANÍAS,,MEDIO
Mujeres,Extremadura,COMERCIO Y MARKETING,90.1,MEDIO
Mujeres,Extremadura,EDIFICACIÓN Y OBRA CIVIL,73.0,MEDIO
Mujeres,Extremadura,ELECTRICIDAD Y ELECTRÓNICA,95.3,MEDIO
Mujeres,Extremadura,ENERGÍA Y AGUA,,MEDIO
Mujeres,Extremadura,FABRICACIÓN MECÁNICA,90.0,MEDIO
Mujeres,Extremadura,HOSTELERÍA Y TURISMO,71.9,MEDIO
Mujeres,Extremadura,IMAGEN PERSONAL,84.3,MEDIO
Mujeres,Extremadura,IMAGEN Y SONIDO,,MEDIO
Mujeres,Extremadura,INDUSTRIAS ALIMENTARIAS,82.0,MEDIO
Mujeres,Extremadura,INDUSTRIAS EXTRACTIVAS,,MEDIO
Mujeres,Extremadura,INFORMÁTICA Y COMUNICACIONES,72.4,MEDIO
Mujeres,Extremadura,INSTALACIÓN Y MANTENIMIENTO,0.0,MEDIO
Mujeres,Extremadura,"MADERA, MUEBLE Y CORCHO",100.0,MEDIO
Mujeres,Extremadura,MARÍTIMO-PESQUERA,,MEDIO
Mujeres,Extremadura,QUÍMICA,63.7,MEDIO
Mujeres,Extremadura,SANIDAD,86.6,MEDIO
Mujeres,Extremadura,SEGURIDAD Y MEDIO AMBIENTE,,MEDIO
Mujeres,Extremadura,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,89.3,MEDIO
Mujeres,Extremadura,"TEXTIL, CONFECCIÓN Y PIEL",,MEDIO
Mujeres,Extremadura,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,74.6,MEDIO
Mujeres,Extremadura,VIDRIO Y CERÁMICA,,MEDIO
Mujeres,Galicia,ACTIVIDADES FÍSICAS Y DEPORTIVAS,90.2,MEDIO
Mujeres,Galicia,ADMINISTRACIÓN Y GESTIÓN,76.2,MEDIO
Mujeres,Galicia,AGRARIA,89.5,MEDIO
Mujeres,Galicia,ARTES GRÁFICAS,79.9,MEDIO
Mujeres,Galicia,ARTES Y ARTESANÍAS,,MEDIO
Mujeres,Galicia,COMERCIO Y MARKETING,87.6,MEDIO
Mujeres,Galicia,EDIFICACIÓN Y OBRA CIVIL,85.7,MEDIO
Mujeres,Galicia,ELECTRICIDAD Y ELECTRÓNICA,70.8,MEDIO
Mujeres,Galicia,ENERGÍA Y AGUA,,MEDIO
Mujeres,Galicia,FABRICACIÓN MECÁNICA,67.2,MEDIO
Mujeres,Galicia,HOSTELERÍA Y TURISMO,80.0,MEDIO
Mujeres,Galicia,IMAGEN PERSONAL,81.7,MEDIO
Mujeres,Galicia,IMAGEN Y SONIDO,86.4,MEDIO
Mujeres,Galicia,INDUSTRIAS ALIMENTARIAS,82.0,MEDIO
Mujeres,Galicia,INDUSTRIAS EXTRACTIVAS,,MEDIO
Mujeres,Galicia,INFORMÁTICA Y COMUNICACIONES,78.8,MEDIO
Mujeres,Galicia,INSTALACIÓN Y MANTENIMIENTO,60.6,MEDIO
Mujeres,Galicia,"MADERA, MUEBLE Y CORCHO",73.5,MEDIO
Mujeres,Galicia,MARÍTIMO-PESQUERA,91.5,MEDIO
Mujeres,Galicia,QUÍMICA,69.9,MEDIO
Mujeres,Galicia,SANIDAD,88.2,MEDIO
Mujeres,Galicia,SEGURIDAD Y MEDIO AMBIENTE,,MEDIO
Mujeres,Galicia,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,88.7,MEDIO
Mujeres,Galicia,"TEXTIL, CONFECCIÓN Y PIEL",92.1,MEDIO
Mujeres,Galicia,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,73.7,MEDIO
Mujeres,Galicia,VIDRIO Y CERÁMICA,,MEDIO
Mujeres,Comunidad de Madrid,ACTIVIDADES FÍSICAS Y DEPORTIVAS,82.7,MEDIO
Mujeres,Comunidad de Madrid,ADMINISTRACIÓN Y GESTIÓN,76.7,MEDIO
Mujeres,Comunidad de Madrid,AGRARIA,78.9,MEDIO
Mujeres,Comunidad de Madrid,ARTES GRÁFICAS,77.1,MEDIO
Mujeres,Comunidad de Madrid,ARTES Y ARTESANÍAS,,MEDIO
Mujeres,Comunidad de Madrid,COMERCIO Y MARKETING,82.5,MEDIO
Mujeres,Comunidad de Madrid,EDIFICACIÓN Y OBRA CIVIL,84.5,MEDIO
Mujeres,Comunidad de Madrid,ELECTRICIDAD Y ELECTRÓNICA,80.3,MEDIO
Mujeres,Comunidad de Madrid,ENERGÍA Y AGUA,38.1,MEDIO
Mujeres,Comunidad de Madrid,FABRICACIÓN MECÁNICA,60.0,MEDIO
Mujeres,Comunidad de Madrid,HOSTELERÍA Y TURISMO,68.0,MEDIO
Mujeres,Comunidad de Madrid,IMAGEN PERSONAL,76.8,MEDIO
Mujeres,Comunidad de Madrid,IMAGEN Y SONIDO,86.6,MEDIO
Mujeres,Comunidad de Madrid,INDUSTRIAS ALIMENTARIAS,52.7,MEDIO
Mujeres,Comunidad de Madrid,INDUSTRIAS EXTRACTIVAS,,MEDIO
Mujeres,Comunidad de Madrid,INFORMÁTICA Y COMUNICACIONES,76.9,MEDIO
Mujeres,Comunidad de Madrid,INSTALACIÓN Y MANTENIMIENTO,80.6,MEDIO
Mujeres,Comunidad de Madrid,"MADERA, MUEBLE Y CORCHO",83.4,MEDIO
Mujeres,Comunidad de Madrid,MARÍTIMO-PESQUERA,,MEDIO
Mujeres,Comunidad de Madrid,QUÍMICA,71.8,MEDIO
Mujeres,Comunidad de Madrid,SANIDAD,81.6,MEDIO
Mujeres,Comunidad de Madrid,SEGURIDAD Y MEDIO AMBIENTE,30.9,MEDIO
Mujeres,Comunidad de Madrid,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,79.0,MEDIO
Mujeres,Comunidad de Madrid,"TEXTIL, CONFECCIÓN Y PIEL",71.7,MEDIO
Mujeres,Comunidad de Madrid,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,66.3,MEDIO
Mujeres,Comunidad de Madrid,VIDRIO Y CERÁMICA,,MEDIO
Mujeres,Región de Murcia,ACTIVIDADES FÍSICAS Y DEPORTIVAS,83.6,MEDIO
Mujeres,Región de Murcia,ADMINISTRACIÓN Y GESTIÓN,74.5,MEDIO
Mujeres,Región de Murcia,AGRARIA,84.8,MEDIO
Mujeres,Región de Murcia,ARTES GRÁFICAS,58.5,MEDIO
Mujeres,Región de Murcia,ARTES Y ARTESANÍAS,,MEDIO
Mujeres,Región de Murcia,COMERCIO Y MARKETING,80.8,MEDIO
Mujeres,Región de Murcia,EDIFICACIÓN Y OBRA CIVIL,88.2,MEDIO
Mujeres,Región de Murcia,ELECTRICIDAD Y ELECTRÓNICA,70.3,MEDIO
Mujeres,Región de Murcia,ENERGÍA Y AGUA,,MEDIO
Mujeres,Región de Murcia,FABRICACIÓN MECÁNICA,85.6,MEDIO
Mujeres,Región de Murcia,HOSTELERÍA Y TURISMO,69.3,MEDIO
Mujeres,Región de Murcia,IMAGEN PERSONAL,81.6,MEDIO
Mujeres,Región de Murcia,IMAGEN Y SONIDO,93.6,MEDIO
Mujeres,Región de Murcia,INDUSTRIAS ALIMENTARIAS,68.7,MEDIO
Mujeres,Región de Murcia,INDUSTRIAS EXTRACTIVAS,,MEDIO
Mujeres,Región de Murcia,INFORMÁTICA Y COMUNICACIONES,60.8,MEDIO
Mujeres,Región de Murcia,INSTALACIÓN Y MANTENIMIENTO,72.7,MEDIO
Mujeres,Región de Murcia,"MADERA, MUEBLE Y CORCHO",100.0,MEDIO
Mujeres,Región de Murcia,MARÍTIMO-PESQUERA,93.8,MEDIO
Mujeres,Región de Murcia,QUÍMICA,73.6,MEDIO
Mujeres,Región de Murcia,SANIDAD,79.3,MEDIO
Mujeres,Región de Murcia,SEGURIDAD Y MEDIO AMBIENTE,99.3,MEDIO
Mujeres,Región de Murcia,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,83.4,MEDIO
Mujeres,Región de Murcia,"TEXTIL, CONFECCIÓN Y PIEL",54.8,MEDIO
Mujeres,Región de Murcia,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,77.7,MEDIO
Mujeres,Región de Murcia,VIDRIO Y CERÁMICA,,MEDIO
Mujeres,Comunidad Foral de Navarra,ACTIVIDADES FÍSICAS Y DEPORTIVAS,94.9,MEDIO
Mujeres,Comunidad Foral de Navarra,ADMINISTRACIÓN Y GESTIÓN,92.2,MEDIO
Mujeres,Comunidad Foral de Navarra,AGRARIA,97.0,MEDIO
Mujeres,Comunidad Foral de Navarra,ARTES GRÁFICAS,90.0,MEDIO
Mujeres,Comunidad Foral de Navarra,ARTES Y ARTESANÍAS,,MEDIO
Mujeres,Comunidad Foral de Navarra,COMERCIO Y MARKETING,83.7,MEDIO
Mujeres,Comunidad Foral de Navarra,EDIFICACIÓN Y OBRA CIVIL,,MEDIO
Mujeres,Comunidad Foral de Navarra,ELECTRICIDAD Y ELECTRÓNICA,87.5,MEDIO
Mujeres,Comunidad Foral de Navarra,ENERGÍA Y AGUA,88.9,MEDIO
Mujeres,Comunidad Foral de Navarra,FABRICACIÓN MECÁNICA,77.4,MEDIO
Mujeres,Comunidad Foral de Navarra,HOSTELERÍA Y TURISMO,73.3,MEDIO
Mujeres,Comunidad Foral de Navarra,IMAGEN PERSONAL,86.7,MEDIO
Mujeres,Comunidad Foral de Navarra,IMAGEN Y SONIDO,81.0,MEDIO
Mujeres,Comunidad Foral de Navarra,INDUSTRIAS ALIMENTARIAS,79.5,MEDIO
Mujeres,Comunidad Foral de Navarra,INDUSTRIAS EXTRACTIVAS,100.0,MEDIO
Mujeres,Comunidad Foral de Navarra,INFORMÁTICA Y COMUNICACIONES,90.8,MEDIO
Mujeres,Comunidad Foral de Navarra,INSTALACIÓN Y MANTENIMIENTO,68.4,MEDIO
Mujeres,Comunidad Foral de Navarra,"MADERA, MUEBLE Y CORCHO",100.0,MEDIO
Mujeres,Comunidad Foral de Navarra,MARÍTIMO-PESQUERA,,MEDIO
Mujeres,Comunidad Foral de Navarra,QUÍMICA,85.3,MEDIO
Mujeres,Comunidad Foral de Navarra,SANIDAD,94.1,MEDIO
Mujeres,Comunidad Foral de Navarra,SEGURIDAD Y MEDIO AMBIENTE,,MEDIO
