Sexo,Comunidad autónoma/provincia,Ciclo formativo,Total,nivel_ciclo
Mujeres,Huesca,Ganadería y asistencia en sanidad animal,11.0,SUPERIOR
Mujeres,Huesca,Gestión forestal y del medio natural,6.0,SUPERIOR
Mujeres,Huesca,Paisajismo y medio rural,0.0,SUPERIOR
Mujeres,Huesca,04 ARTES GRÁFICAS,0.0,SUPERIOR
Mujeres,Huesca,Diseño y edición de publicaciones impresas y multimedia,0.0,SUPERIOR
Mujeres,Huesca,Diseño y gestión de la producción gráfica,0.0,SUPERIOR
Mujeres,Huesca,05 ARTES Y ARTESANÍAS,0.0,SUPERIOR
Mujeres,Huesca,Artista fallero y construcción de escenografías,0.0,SUPERIOR
Mujeres,Huesca,06 COMERCIO Y MARKETING,2.0,SUPERIOR
Mujeres,Huesca,Comercio internacional,0.0,SUPERIOR
Mujeres,Huesca,Gestión de ventas y espacios comerciales,0.0,SUPERIOR
Mujeres,Huesca,Marketing y publicidad,2.0,SUPERIOR
Mujeres,Huesca,Transporte y logística,0.0,SUPERIOR
Mujeres,Huesca,07 EDIFICACIÓN Y OBRA CIVIL,0.0,SUPERIOR
Mujeres,Huesca,Organización y control de obras de construcción,0.0,SUPERIOR
Mujeres,Huesca,Proyectos de edificación,0.0,SUPERIOR
Mujeres,Huesca,Proyectos de obra civil,0.0,SUPERIOR
Mujeres,Huesca,08 ELECTRICIDAD Y ELECTRÓNICA,1.0,SUPERIOR
Mujeres,Huesca,Automatización y robótica industrial,0.0,SUPERIOR
Mujeres,Huesca,Electromedicina clínica,0.0,SUPERIOR
Mujeres,Huesca,Mantenimiento electrónico,0.0,SUPERIOR
Mujeres,Huesca,Sistemas de telecomunicaciones e informáticos,1.0,SUPERIOR
Mujeres,Huesca,Sistemas electrotécnicos y automatizados,0.0,SUPERIOR
Mujeres,Huesca,09 ENERGÍA Y AGUA,0.0,SUPERIOR
Mujeres,Huesca,Eficiencia energética y energía solar térmica,0.0,SUPERIOR
Mujeres,Huesca,Energías renovables,0.0,SUPERIOR
Mujeres,Huesca,Centrales eléctricas,0.0,SUPERIOR
Mujeres,Huesca,Gestión de agua,0.0,SUPERIOR
Mujeres,Huesca,10 FABRICACIÓN MECÁNICA,0.0,SUPERIOR
Mujeres,Huesca,Construcciones metálicas,0.0,SUPERIOR
Mujeres,Huesca,Diseño en fabricación mecánica,0.0,SUPERIOR
Mujeres,Huesca,Óptica de anteojería (LOGSE),0.0,SUPERIOR
Mujeres,Huesca,Programación de la producción en fabricación mecánica,0.0,SUPERIOR
Mujeres,Huesca,Programación de la producción en moldeo de metales y polímeros,0.0,SUPERIOR
Mujeres,Huesca,11 HOSTELERÍA Y TURISMO,15.0,SUPERIOR
Mujeres,Huesca,Agencias de viajes y gestión de eventos,0.0,SUPERIOR
Mujeres,Huesca,Dirección de cocina,4.0,SUPERIOR
Mujeres,Huesca,Dirección de servicios de restauración,4.0,SUPERIOR
Mujeres,Huesca,Gestión de alojamientos turísticos,3.0,SUPERIOR
Mujeres,Huesca,"Guía, información y asistencias turísticas",4.0,SUPERIOR
Mujeres,Huesca,12 IMAGEN PERSONAL,5.0,SUPERIOR
Mujeres,Huesca,Asesoría de imagen personal y corporativa,0.0,SUPERIOR
Mujeres,Huesca,Caracterización y maquillaje profesional,0.0,SUPERIOR
Mujeres,Huesca,Estética integral y bienestar,0.0,SUPERIOR
Mujeres,Huesca,Estilismo y dirección de peluquería,5.0,SUPERIOR
Mujeres,Huesca,Termalismo y bienestar,0.0,SUPERIOR
Mujeres,Huesca,13 IMAGEN Y SONIDO,3.0,SUPERIOR
Mujeres,Huesca,"Animaciones 3D, juegos y entornos interactivos",0.0,SUPERIOR
Mujeres,Huesca,"Iluminación, captación y tratamiento de Imagen",0.0,SUPERIOR
Mujeres,Huesca,Producción de audiovisuales y espectáculos,0.0,SUPERIOR
Mujeres,Huesca,Realización de proyectos de audiovisuales y espectáculos,3.0,SUPERIOR
Mujeres,Huesca,Sonido para audiovisuales y espectáculos,0.0,SUPERIOR
Mujeres,Huesca,Imagen y sonido sin distribuir (para centros extranjeros),0.0,SUPERIOR
Mujeres,Huesca,14 INDUSTRIAS ALIMENTARIAS,0.0,SUPERIOR
Mujeres,Huesca,Procesos y calidad en la industria alimentaria,0.0,SUPERIOR
Mujeres,Huesca,Vitivinicultura,0.0,SUPERIOR
Mujeres,Huesca,16 INFORMÁTICA Y COMUNICACIONES,9.0,SUPERIOR
Mujeres,Huesca,Administración de sistemas informáticos en red,2.0,SUPERIOR
Mujeres,Huesca,Desarrollo de aplicaciones multiplataforma,2.0,SUPERIOR
Mujeres,Huesca,Desarrollo de aplicaciones web,5.0,SUPERIOR
Mujeres,Huesca,Informatica y comunicaciones sin distribuir (para centros extranjeros),0.0,SUPERIOR
Mujeres,Huesca,17 INSTALACIÓN Y MANTENIMIENTO,1.0,SUPERIOR
Mujeres,Huesca,Desarrollo de proyectos de instalaciones térmicas y de fluidos,0.0,SUPERIOR
Mujeres,Huesca,Mantenimiento de instalaciones térmicas y de fluidos,0.0,SUPERIOR
Mujeres,Huesca,Mecatrónica industrial,1.0,SUPERIOR
Mujeres,Huesca,"18 MADERA, MUEBLE Y CORCHO",0.0,SUPERIOR
Mujeres,Huesca,Diseño y amueblamiento,0.0,SUPERIOR
Mujeres,Huesca,19 MARÍTIMO-PESQUERA,0.0,SUPERIOR
Mujeres,Huesca,Acuicultura,0.0,SUPERIOR
Mujeres,Huesca,Organización del mantenimiento de maquinaria de buques y embarcaciones,0.0,SUPERIOR
Mujeres,Huesca,Transporte marítimo y pesca de altura,0.0,SUPERIOR
Mujeres,Huesca,20 QUÍMICA,11.0,SUPERIOR
Mujeres,Huesca,Fabricación de Productos Farmaceuticos,0.0,SUPERIOR
Mujeres,Huesca,Laboratorio de análisis y de control de calidad,11.0,SUPERIOR
Mujeres,Huesca,Química industrial,0.0,SUPERIOR
Mujeres,Huesca,21 SANIDAD,29.0,SUPERIOR
Mujeres,Huesca,Anatomía patológica y citodiagnostico,0.0,SUPERIOR
Mujeres,Huesca,Audiología protésica,0.0,SUPERIOR
Mujeres,Huesca,Dietética (LOGSE),0.0,SUPERIOR
Mujeres,Huesca,Documentación y administración sanitaria,11.0,SUPERIOR
Mujeres,Huesca,Higiene bucodental,18.0,SUPERIOR
Mujeres,Huesca,Imagen para el diagnóstico y medicina nuclear,0.0,SUPERIOR
Mujeres,Huesca,Laboratorio clinico y biomédico,0.0,SUPERIOR
Mujeres,Huesca,Ortoprótesis y productos de apoyo,0.0,SUPERIOR
Mujeres,Huesca,Prótesis dentales,0.0,SUPERIOR
Mujeres,Huesca,Radioterampia y dosimetría,0.0,SUPERIOR
Mujeres,Huesca,22 SEGURIDAD Y MEDIO AMBIENTE,4.0,SUPERIOR
Mujeres,Huesca,Coordinación de emergencias y protección civil,0.0,SUPERIOR
Mujeres,Huesca,Educación y control ambiental,4.0,SUPERIOR
Mujeres,Huesca,Prevención de riesgos profesionales (LOGSE),0.0,SUPERIOR
Mujeres,Huesca,Química y salud ambiental,0.0,SUPERIOR
Mujeres,Huesca,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,35.0,SUPERIOR
Mujeres,Huesca,Animación sociocultural y turística,0.0,SUPERIOR
Mujeres,Huesca,Educación infantil,35.0,SUPERIOR
Mujeres,Huesca,Integración social,0.0,SUPERIOR
Mujeres,Huesca,Mediación comunicativa,0.0,SUPERIOR
Mujeres,Huesca,Promoción de igualdad de género,0.0,SUPERIOR
Mujeres,Huesca,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,SUPERIOR
Mujeres,Huesca,Diseño y producción de calzado y complementos,0.0,SUPERIOR
Mujeres,Huesca,Patronaje y moda,0.0,SUPERIOR
Mujeres,Huesca,Vestuario a medida y de espectáculos,0.0,SUPERIOR
Mujeres,Huesca,Diseño Técnico en Textil y Piel,0.0,SUPERIOR
Mujeres,Huesca,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,0.0,SUPERIOR
Mujeres,Huesca,Automoción,0.0,SUPERIOR
Mujeres,Huesca,Mantenimiento Aeromecánico de Aviones con Motor de Turbina,0.0,SUPERIOR
Mujeres,Huesca,Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves,0.0,SUPERIOR
Mujeres,Huesca,Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón,0.0,SUPERIOR
Mujeres,Huesca,Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina,0.0,SUPERIOR
Mujeres,Huesca,26 VIDRIO Y CERÁMICA,0.0,SUPERIOR
Mujeres,Huesca,Desarrollo y fabricación de productos cerámicos,0.0,SUPERIOR
Mujeres,Teruel,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,3.0,SUPERIOR
Mujeres,Teruel,Enseñanza y animación sociodeportiva,2.0,SUPERIOR
Mujeres,Teruel,Acondicionamiento físico,1.0,SUPERIOR
Mujeres,Teruel,02 ADMINISTRACIÓN Y GESTIÓN,31.0,SUPERIOR
Mujeres,Teruel,Administración y finanzas,22.0,SUPERIOR
Mujeres,Teruel,Asistencia a la dirección,9.0,SUPERIOR
Mujeres,Teruel,03 AGRARIA,2.0,SUPERIOR
Mujeres,Teruel,Ganadería y asistencia en sanidad animal,0.0,SUPERIOR
Mujeres,Teruel,Gestión forestal y del medio natural,2.0,SUPERIOR
Mujeres,Teruel,Paisajismo y medio rural,0.0,SUPERIOR
Mujeres,Teruel,04 ARTES GRÁFICAS,0.0,SUPERIOR
Mujeres,Teruel,Diseño y edición de publicaciones impresas y multimedia,0.0,SUPERIOR
Mujeres,Teruel,Diseño y gestión de la producción gráfica,0.0,SUPERIOR
Mujeres,Teruel,05 ARTES Y ARTESANÍAS,0.0,SUPERIOR
Mujeres,Teruel,Artista fallero y construcción de escenografías,0.0,SUPERIOR
Mujeres,Teruel,06 COMERCIO Y MARKETING,4.0,SUPERIOR
Mujeres,Teruel,Comercio internacional,0.0,SUPERIOR
Mujeres,Teruel,Gestión de ventas y espacios comerciales,0.0,SUPERIOR
Mujeres,Teruel,Marketing y publicidad,0.0,SUPERIOR
Mujeres,Teruel,Transporte y logística,4.0,SUPERIOR
Mujeres,Teruel,07 EDIFICACIÓN Y OBRA CIVIL,0.0,SUPERIOR
Mujeres,Teruel,Organización y control de obras de construcción,0.0,SUPERIOR
Mujeres,Teruel,Proyectos de edificación,0.0,SUPERIOR
Mujeres,Teruel,Proyectos de obra civil,0.0,SUPERIOR
Mujeres,Teruel,08 ELECTRICIDAD Y ELECTRÓNICA,2.0,SUPERIOR
Mujeres,Teruel,Automatización y robótica industrial,2.0,SUPERIOR
Mujeres,Teruel,Electromedicina clínica,0.0,SUPERIOR
Mujeres,Teruel,Mantenimiento electrónico,0.0,SUPERIOR
Mujeres,Teruel,Sistemas de telecomunicaciones e informáticos,0.0,SUPERIOR
Mujeres,Teruel,Sistemas electrotécnicos y automatizados,0.0,SUPERIOR
Mujeres,Teruel,09 ENERGÍA Y AGUA,1.0,SUPERIOR
Mujeres,Teruel,Eficiencia energética y energía solar térmica,0.0,SUPERIOR
Mujeres,Teruel,Energías renovables,1.0,SUPERIOR
Mujeres,Teruel,Centrales eléctricas,0.0,SUPERIOR
Mujeres,Teruel,Gestión de agua,0.0,SUPERIOR
Mujeres,Teruel,10 FABRICACIÓN MECÁNICA,0.0,SUPERIOR
Mujeres,Teruel,Construcciones metálicas,0.0,SUPERIOR
Mujeres,Teruel,Diseño en fabricación mecánica,0.0,SUPERIOR
Mujeres,Teruel,Óptica de anteojería (LOGSE),0.0,SUPERIOR
Mujeres,Teruel,Programación de la producción en fabricación mecánica,0.0,SUPERIOR
Mujeres,Teruel,Programación de la producción en moldeo de metales y polímeros,0.0,SUPERIOR
Mujeres,Teruel,11 HOSTELERÍA Y TURISMO,11.0,SUPERIOR
Mujeres,Teruel,Agencias de viajes y gestión de eventos,0.0,SUPERIOR
Mujeres,Teruel,Dirección de cocina,4.0,SUPERIOR
Mujeres,Teruel,Dirección de servicios de restauración,5.0,SUPERIOR
Mujeres,Teruel,Gestión de alojamientos turísticos,0.0,SUPERIOR
Mujeres,Teruel,"Guía, información y asistencias turísticas",2.0,SUPERIOR
Mujeres,Teruel,12 IMAGEN PERSONAL,0.0,SUPERIOR
Mujeres,Teruel,Asesoría de imagen personal y corporativa,0.0,SUPERIOR
Mujeres,Teruel,Caracterización y maquillaje profesional,0.0,SUPERIOR
Mujeres,Teruel,Estética integral y bienestar,0.0,SUPERIOR
Mujeres,Teruel,Estilismo y dirección de peluquería,0.0,SUPERIOR
Mujeres,Teruel,Termalismo y bienestar,0.0,SUPERIOR
Mujeres,Teruel,13 IMAGEN Y SONIDO,0.0,SUPERIOR
Mujeres,Teruel,"Animaciones 3D, juegos y entornos interactivos",0.0,SUPERIOR
Mujeres,Teruel,"Iluminación, captación y tratamiento de Imagen",0.0,SUPERIOR
Mujeres,Teruel,Producción de audiovisuales y espectáculos,0.0,SUPERIOR
Mujeres,Teruel,Realización de proyectos de audiovisuales y espectáculos,0.0,SUPERIOR
Mujeres,Teruel,Sonido para audiovisuales y espectáculos,0.0,SUPERIOR
Mujeres,Teruel,Imagen y sonido sin distribuir (para centros extranjeros),0.0,SUPERIOR
Mujeres,Teruel,14 INDUSTRIAS ALIMENTARIAS,0.0,SUPERIOR
Mujeres,Teruel,Procesos y calidad en la industria alimentaria,0.0,SUPERIOR
Mujeres,Teruel,Vitivinicultura,0.0,SUPERIOR
Mujeres,Teruel,16 INFORMÁTICA Y COMUNICACIONES,3.0,SUPERIOR
Mujeres,Teruel,Administración de sistemas informáticos en red,0.0,SUPERIOR
Mujeres,Teruel,Desarrollo de aplicaciones multiplataforma,3.0,SUPERIOR
Mujeres,Teruel,Desarrollo de aplicaciones web,0.0,SUPERIOR
Mujeres,Teruel,Informatica y comunicaciones sin distribuir (para centros extranjeros),0.0,SUPERIOR
Mujeres,Teruel,17 INSTALACIÓN Y MANTENIMIENTO,0.0,SUPERIOR
Mujeres,Teruel,Desarrollo de proyectos de instalaciones térmicas y de fluidos,0.0,SUPERIOR
Mujeres,Teruel,Mantenimiento de instalaciones térmicas y de fluidos,0.0,SUPERIOR
Mujeres,Teruel,Mecatrónica industrial,0.0,SUPERIOR
Mujeres,Teruel,"18 MADERA, MUEBLE Y CORCHO",0.0,SUPERIOR
Mujeres,Teruel,Diseño y amueblamiento,0.0,SUPERIOR
Mujeres,Teruel,19 MARÍTIMO-PESQUERA,0.0,SUPERIOR
Mujeres,Teruel,Acuicultura,0.0,SUPERIOR
Mujeres,Teruel,Organización del mantenimiento de maquinaria de buques y embarcaciones,0.0,SUPERIOR
Mujeres,Teruel,Transporte marítimo y pesca de altura,0.0,SUPERIOR
Mujeres,Teruel,20 QUÍMICA,0.0,SUPERIOR
Mujeres,Teruel,Fabricación de Productos Farmaceuticos,0.0,SUPERIOR
Mujeres,Teruel,Laboratorio de análisis y de control de calidad,0.0,SUPERIOR
Mujeres,Teruel,Química industrial,0.0,SUPERIOR
Mujeres,Teruel,21 SANIDAD,30.0,SUPERIOR
Mujeres,Teruel,Anatomía patológica y citodiagnostico,0.0,SUPERIOR
Mujeres,Teruel,Audiología protésica,0.0,SUPERIOR
Mujeres,Teruel,Dietética (LOGSE),0.0,SUPERIOR
Mujeres,Teruel,Documentación y administración sanitaria,0.0,SUPERIOR
Mujeres,Teruel,Higiene bucodental,20.0,SUPERIOR
Mujeres,Teruel,Imagen para el diagnóstico y medicina nuclear,0.0,SUPERIOR
Mujeres,Teruel,Laboratorio clinico y biomédico,10.0,SUPERIOR
Mujeres,Teruel,Ortoprótesis y productos de apoyo,0.0,SUPERIOR
Mujeres,Teruel,Prótesis dentales,0.0,SUPERIOR
Mujeres,Teruel,Radioterampia y dosimetría,0.0,SUPERIOR
Mujeres,Teruel,22 SEGURIDAD Y MEDIO AMBIENTE,4.0,SUPERIOR
Mujeres,Teruel,Coordinación de emergencias y protección civil,2.0,SUPERIOR
Mujeres,Teruel,Educación y control ambiental,2.0,SUPERIOR
Mujeres,Teruel,Prevención de riesgos profesionales (LOGSE),0.0,SUPERIOR
Mujeres,Teruel,Química y salud ambiental,0.0,SUPERIOR
Mujeres,Teruel,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,45.0,SUPERIOR
Mujeres,Teruel,Animación sociocultural y turística,0.0,SUPERIOR
Mujeres,Teruel,Educación infantil,22.0,SUPERIOR
Mujeres,Teruel,Integración social,17.0,SUPERIOR
Mujeres,Teruel,Mediación comunicativa,6.0,SUPERIOR
Mujeres,Teruel,Promoción de igualdad de género,0.0,SUPERIOR
Mujeres,Teruel,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,SUPERIOR
Mujeres,Teruel,Diseño y producción de calzado y complementos,0.0,SUPERIOR
Mujeres,Teruel,Patronaje y moda,0.0,SUPERIOR
Mujeres,Teruel,Vestuario a medida y de espectáculos,0.0,SUPERIOR
Mujeres,Teruel,Diseño Técnico en Textil y Piel,0.0,SUPERIOR
Mujeres,Teruel,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,1.0,SUPERIOR
Mujeres,Teruel,Automoción,1.0,SUPERIOR
Mujeres,Teruel,Mantenimiento Aeromecánico de Aviones con Motor de Turbina,0.0,SUPERIOR
Mujeres,Teruel,Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves,0.0,SUPERIOR
Mujeres,Teruel,Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón,0.0,SUPERIOR
Mujeres,Teruel,Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina,0.0,SUPERIOR
Mujeres,Teruel,26 VIDRIO Y CERÁMICA,0.0,SUPERIOR
Mujeres,Teruel,Desarrollo y fabricación de productos cerámicos,0.0,SUPERIOR
Mujeres,Zaragoza,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,44.0,SUPERIOR
Mujeres,Zaragoza,Enseñanza y animación sociodeportiva,37.0,SUPERIOR
Mujeres,Zaragoza,Acondicionamiento físico,7.0,SUPERIOR
Mujeres,Zaragoza,02 ADMINISTRACIÓN Y GESTIÓN,201.0,SUPERIOR
Mujeres,Zaragoza,Administración y finanzas,180.0,SUPERIOR
Mujeres,Zaragoza,Asistencia a la dirección,21.0,SUPERIOR
Mujeres,Zaragoza,03 AGRARIA,12.0,SUPERIOR
Mujeres,Zaragoza,Ganadería y asistencia en sanidad animal,0.0,SUPERIOR
Mujeres,Zaragoza,Gestión forestal y del medio natural,6.0,SUPERIOR
Mujeres,Zaragoza,Paisajismo y medio rural,6.0,SUPERIOR
Mujeres,Zaragoza,04 ARTES GRÁFICAS,16.0,SUPERIOR
Mujeres,Zaragoza,Diseño y edición de publicaciones impresas y multimedia,16.0,SUPERIOR
Mujeres,Zaragoza,Diseño y gestión de la producción gráfica,0.0,SUPERIOR
Mujeres,Zaragoza,05 ARTES Y ARTESANÍAS,0.0,SUPERIOR
Mujeres,Zaragoza,Artista fallero y construcción de escenografías,0.0,SUPERIOR
Mujeres,Zaragoza,06 COMERCIO Y MARKETING,103.0,SUPERIOR
Mujeres,Zaragoza,Comercio internacional,17.0,SUPERIOR
Mujeres,Zaragoza,Gestión de ventas y espacios comerciales,10.0,SUPERIOR
Mujeres,Zaragoza,Marketing y publicidad,64.0,SUPERIOR
Mujeres,Zaragoza,Transporte y logística,12.0,SUPERIOR
Mujeres,Zaragoza,07 EDIFICACIÓN Y OBRA CIVIL,10.0,SUPERIOR
Mujeres,Zaragoza,Organización y control de obras de construcción,3.0,SUPERIOR
Mujeres,Zaragoza,Proyectos de edificación,7.0,SUPERIOR
Mujeres,Zaragoza,Proyectos de obra civil,0.0,SUPERIOR
Mujeres,Zaragoza,08 ELECTRICIDAD Y ELECTRÓNICA,12.0,SUPERIOR
Mujeres,Zaragoza,Automatización y robótica industrial,3.0,SUPERIOR
Mujeres,Zaragoza,Electromedicina clínica,2.0,SUPERIOR
Mujeres,Zaragoza,Mantenimiento electrónico,1.0,SUPERIOR
Mujeres,Zaragoza,Sistemas de telecomunicaciones e informáticos,4.0,SUPERIOR
Mujeres,Zaragoza,Sistemas electrotécnicos y automatizados,2.0,SUPERIOR
Mujeres,Zaragoza,09 ENERGÍA Y AGUA,1.0,SUPERIOR
Mujeres,Zaragoza,Eficiencia energética y energía solar térmica,1.0,SUPERIOR
Mujeres,Zaragoza,Energías renovables,0.0,SUPERIOR
Mujeres,Zaragoza,Centrales eléctricas,0.0,SUPERIOR
Mujeres,Zaragoza,Gestión de agua,0.0,SUPERIOR
Mujeres,Zaragoza,10 FABRICACIÓN MECÁNICA,4.0,SUPERIOR
Mujeres,Zaragoza,Construcciones metálicas,2.0,SUPERIOR
Mujeres,Zaragoza,Diseño en fabricación mecánica,0.0,SUPERIOR
Mujeres,Zaragoza,Óptica de anteojería (LOGSE),0.0,SUPERIOR
Mujeres,Zaragoza,Programación de la producción en fabricación mecánica,1.0,SUPERIOR
Mujeres,Zaragoza,Programación de la producción en moldeo de metales y polímeros,1.0,SUPERIOR
Mujeres,Zaragoza,11 HOSTELERÍA Y TURISMO,44.0,SUPERIOR
Mujeres,Zaragoza,Agencias de viajes y gestión de eventos,13.0,SUPERIOR
Mujeres,Zaragoza,Dirección de cocina,10.0,SUPERIOR
Mujeres,Zaragoza,Dirección de servicios de restauración,3.0,SUPERIOR
Mujeres,Zaragoza,Gestión de alojamientos turísticos,18.0,SUPERIOR
Mujeres,Zaragoza,"Guía, información y asistencias turísticas",0.0,SUPERIOR
Mujeres,Zaragoza,12 IMAGEN PERSONAL,58.0,SUPERIOR
Mujeres,Zaragoza,Asesoría de imagen personal y corporativa,17.0,SUPERIOR
Mujeres,Zaragoza,Caracterización y maquillaje profesional,0.0,SUPERIOR
Mujeres,Zaragoza,Estética integral y bienestar,30.0,SUPERIOR
Mujeres,Zaragoza,Estilismo y dirección de peluquería,11.0,SUPERIOR
Mujeres,Zaragoza,Termalismo y bienestar,0.0,SUPERIOR
Mujeres,Zaragoza,13 IMAGEN Y SONIDO,56.0,SUPERIOR
Mujeres,Zaragoza,"Animaciones 3D, juegos y entornos interactivos",13.0,SUPERIOR
Mujeres,Zaragoza,"Iluminación, captación y tratamiento de Imagen",15.0,SUPERIOR
Mujeres,Zaragoza,Producción de audiovisuales y espectáculos,12.0,SUPERIOR
Mujeres,Zaragoza,Realización de proyectos de audiovisuales y espectáculos,13.0,SUPERIOR
Mujeres,Zaragoza,Sonido para audiovisuales y espectáculos,3.0,SUPERIOR
Mujeres,Zaragoza,Imagen y sonido sin distribuir (para centros extranjeros),0.0,SUPERIOR
Mujeres,Zaragoza,14 INDUSTRIAS ALIMENTARIAS,9.0,SUPERIOR
Mujeres,Zaragoza,Procesos y calidad en la industria alimentaria,7.0,SUPERIOR
Mujeres,Zaragoza,Vitivinicultura,2.0,SUPERIOR
Mujeres,Zaragoza,16 INFORMÁTICA Y COMUNICACIONES,50.0,SUPERIOR
Mujeres,Zaragoza,Administración de sistemas informáticos en red,8.0,SUPERIOR
Mujeres,Zaragoza,Desarrollo de aplicaciones multiplataforma,28.0,SUPERIOR
Mujeres,Zaragoza,Desarrollo de aplicaciones web,14.0,SUPERIOR
Mujeres,Zaragoza,Informatica y comunicaciones sin distribuir (para centros extranjeros),0.0,SUPERIOR
Mujeres,Zaragoza,17 INSTALACIÓN Y MANTENIMIENTO,0.0,SUPERIOR
Mujeres,Zaragoza,Desarrollo de proyectos de instalaciones térmicas y de fluidos,0.0,SUPERIOR
Mujeres,Zaragoza,Mantenimiento de instalaciones térmicas y de fluidos,0.0,SUPERIOR
Mujeres,Zaragoza,Mecatrónica industrial,0.0,SUPERIOR
Mujeres,Zaragoza,"18 MADERA, MUEBLE Y CORCHO",2.0,SUPERIOR
Mujeres,Zaragoza,Diseño y amueblamiento,2.0,SUPERIOR
Mujeres,Zaragoza,19 MARÍTIMO-PESQUERA,0.0,SUPERIOR
Mujeres,Zaragoza,Acuicultura,0.0,SUPERIOR
Mujeres,Zaragoza,Organización del mantenimiento de maquinaria de buques y embarcaciones,0.0,SUPERIOR
Mujeres,Zaragoza,Transporte marítimo y pesca de altura,0.0,SUPERIOR
Mujeres,Zaragoza,20 QUÍMICA,23.0,SUPERIOR
Mujeres,Zaragoza,Fabricación de Productos Farmaceuticos,0.0,SUPERIOR
Mujeres,Zaragoza,Laboratorio de análisis y de control de calidad,15.0,SUPERIOR
Mujeres,Zaragoza,Química industrial,8.0,SUPERIOR
Mujeres,Zaragoza,21 SANIDAD,350.0,SUPERIOR
Mujeres,Zaragoza,Anatomía patológica y citodiagnostico,53.0,SUPERIOR
Mujeres,Zaragoza,Audiología protésica,0.0,SUPERIOR
Mujeres,Zaragoza,Dietética (LOGSE),35.0,SUPERIOR
Mujeres,Zaragoza,Documentación y administración sanitaria,18.0,SUPERIOR
Mujeres,Zaragoza,Higiene bucodental,79.0,SUPERIOR
Mujeres,Zaragoza,Imagen para el diagnóstico y medicina nuclear,69.0,SUPERIOR
Mujeres,Zaragoza,Laboratorio clinico y biomédico,49.0,SUPERIOR
Mujeres,Zaragoza,Ortoprótesis y productos de apoyo,0.0,SUPERIOR
Mujeres,Zaragoza,Prótesis dentales,14.0,SUPERIOR
Mujeres,Zaragoza,Radioterampia y dosimetría,33.0,SUPERIOR
Mujeres,Zaragoza,22 SEGURIDAD Y MEDIO AMBIENTE,14.0,SUPERIOR
Mujeres,Zaragoza,Coordinación de emergencias y protección civil,0.0,SUPERIOR
Mujeres,Zaragoza,Educación y control ambiental,0.0,SUPERIOR
Mujeres,Zaragoza,Prevención de riesgos profesionales (LOGSE),7.0,SUPERIOR
Mujeres,Zaragoza,Química y salud ambiental,7.0,SUPERIOR
Mujeres,Zaragoza,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,197.0,SUPERIOR
Mujeres,Zaragoza,Animación sociocultural y turística,18.0,SUPERIOR
Mujeres,Zaragoza,Educación infantil,116.0,SUPERIOR
Mujeres,Zaragoza,Integración social,36.0,SUPERIOR
Mujeres,Zaragoza,Mediación comunicativa,11.0,SUPERIOR
Mujeres,Zaragoza,Promoción de igualdad de género,16.0,SUPERIOR
Mujeres,Zaragoza,"24 TEXTIL, CONFECCIÓN Y PIEL",13.0,SUPERIOR
Mujeres,Zaragoza,Diseño y producción de calzado y complementos,0.0,SUPERIOR
Mujeres,Zaragoza,Patronaje y moda,13.0,SUPERIOR
Mujeres,Zaragoza,Vestuario a medida y de espectáculos,0.0,SUPERIOR
Mujeres,Zaragoza,Diseño Técnico en Textil y Piel,0.0,SUPERIOR
Mujeres,Zaragoza,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,2.0,SUPERIOR
Mujeres,Zaragoza,Automoción,2.0,SUPERIOR
Mujeres,Zaragoza,Mantenimiento Aeromecánico de Aviones con Motor de Turbina,0.0,SUPERIOR
Mujeres,Zaragoza,Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves,0.0,SUPERIOR
Mujeres,Zaragoza,Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón,0.0,SUPERIOR
Mujeres,Zaragoza,Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina,0.0,SUPERIOR
Mujeres,Zaragoza,26 VIDRIO Y CERÁMICA,0.0,SUPERIOR
Mujeres,Zaragoza,Desarrollo y fabricación de productos cerámicos,0.0,SUPERIOR
Mujeres,"03 ASTURIAS, PRINCIPADO DE",01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,32.0,SUPERIOR
Mujeres,"03 ASTURIAS, PRINCIPADO DE",Enseñanza y animación sociodeportiva,32.0,SUPERIOR
Mujeres,"03 ASTURIAS, PRINCIPADO DE",Acondicionamiento físico,0.0,SUPERIOR
