Sexo,Comunidad autónoma/provincia,Ciclo formativo,Total,nivel_ciclo,nivel_ciclo_cod,Ciclo formativo_cod,cluster
AMBOS SEXOS,Cuenca,Fabricación y montaje,0.0,BASICO,0,107,3
AMBOS SEXOS,Cuenca,11 HOSTELERÍA Y TURISMO,9.0,BASICO,0,10,3
AMBOS SEXOS,Cuenca,Actividades de panadería y pastelería,0.0,BASICO,0,31,3
AMBOS SEXOS,Cuenca,Alojamiento y lavandería,0.0,BASICO,0,41,3
AMBOS SEXOS,Cuenca,Cocina y restauración,9.0,BASICO,0,62,3
AMBOS SEXOS,Cuenca,12 IMAGEN PERSONAL,5.0,BASICO,0,11,3
AMBOS SEXOS,Cuenca,Peluquería y estética,5.0,BASICO,0,167,3
AMBOS SEXOS,Cuenca,14 INDUSTRIAS ALIMENTARIAS,0.0,BASICO,0,13,3
AMBOS SEXOS,Cuenca,Industrias alimentarias,0.0,BASICO,0,122,3
AMBOS SEXOS,Cuenca,16 INFORMÁTICA Y COMUNICACIONES,33.0,BASICO,0,15,3
AMBOS SEXOS,Cuenca,Informática de oficina,33.0,BASICO,0,124,3
AMBOS SEXOS,Cuenca,Informática y comunicaciones,0.0,BASICO,0,125,3
AMBOS SEXOS,Cuenca,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO,0,16,3
AMBOS SEXOS,Cuenca,Mantenimiento de viviendas,0.0,BASICO,0,147,3
AMBOS SEXOS,Cuenca,"18 MADERA, MUEBLE Y CORCHO",3.0,BASICO,0,17,3
AMBOS SEXOS,Cuenca,Carpintería y mueble,3.0,BASICO,0,58,3
AMBOS SEXOS,Cuenca,19 MARÍTIMO-PESQUERA,0.0,BASICO,0,18,3
AMBOS SEXOS,Cuenca,Actividades marítimo-pesqueras,0.0,BASICO,0,34,3
AMBOS SEXOS,Cuenca,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO,0,22,3
AMBOS SEXOS,Cuenca,Actividades domésticas y limpieza de edificios,0.0,BASICO,0,32,3
AMBOS SEXOS,Cuenca,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO,0,23,3
AMBOS SEXOS,Cuenca,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO,0,47,3
AMBOS SEXOS,Cuenca,Tapicería y cortinaje,0.0,BASICO,0,197,3
AMBOS SEXOS,Cuenca,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,16.0,BASICO,0,24,3
AMBOS SEXOS,Cuenca,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO,0,142,3
AMBOS SEXOS,Cuenca,Mantenimiento de vehículos,16.0,BASICO,0,146,3
AMBOS SEXOS,Cuenca,26 VIDRIO Y CERÁMICA,0.0,BASICO,0,25,3
AMBOS SEXOS,Cuenca,Vidriería y alfarería,0.0,BASICO,0,202,3
AMBOS SEXOS,Guadalajara,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,9.0,BASICO,0,0,3
AMBOS SEXOS,Guadalajara,Acceso y Conservación en Instalaciones Deportivas,9.0,BASICO,0,26,3
AMBOS SEXOS,Guadalajara,02 ADMINISTRACIÓN Y GESTIÓN,46.0,BASICO,0,1,3
AMBOS SEXOS,Guadalajara,Servicios administrativos,46.0,BASICO,0,189,3
AMBOS SEXOS,Guadalajara,03 AGRARIA,9.0,BASICO,0,2,3
AMBOS SEXOS,Guadalajara,Actividades agropecuarias,0.0,BASICO,0,29,3
AMBOS SEXOS,Guadalajara,Agro-jardinería y composiciones florales,9.0,BASICO,0,40,3
AMBOS SEXOS,Guadalajara,Aprovechamientos forestales,0.0,BASICO,0,46,3
AMBOS SEXOS,Guadalajara,04 ARTES GRÁFICAS,8.0,BASICO,0,3,3
AMBOS SEXOS,Guadalajara,Artes gráficas,8.0,BASICO,0,48,3
AMBOS SEXOS,Guadalajara,06 COMERCIO Y MARKETING,5.0,BASICO,0,5,3
AMBOS SEXOS,Guadalajara,Servicios comerciales,5.0,BASICO,0,190,3
AMBOS SEXOS,Guadalajara,07 EDIFICACIÓN Y OBRA CIVIL,0.0,BASICO,0,6,3
AMBOS SEXOS,Guadalajara,Reforma y mantenimiento de edificios,0.0,BASICO,0,188,3
AMBOS SEXOS,Guadalajara,08 ELECTRICIDAD Y ELECTRÓNICA,18.0,BASICO,0,7,3
AMBOS SEXOS,Guadalajara,Electricidad y electrónica,18.0,BASICO,0,91,3
AMBOS SEXOS,Guadalajara,Instalaciones electrotécnicas y mecánica,0.0,BASICO,0,128,3
AMBOS SEXOS,Guadalajara,10 FABRICACIÓN MECÁNICA,6.0,BASICO,0,9,3
AMBOS SEXOS,Guadalajara,Fabricación de elementos metálicos,6.0,BASICO,0,104,3
AMBOS SEXOS,Guadalajara,Fabricación y montaje,0.0,BASICO,0,107,3
AMBOS SEXOS,Guadalajara,11 HOSTELERÍA Y TURISMO,12.0,BASICO,0,10,3
AMBOS SEXOS,Guadalajara,Actividades de panadería y pastelería,4.0,BASICO,0,31,3
AMBOS SEXOS,Guadalajara,Alojamiento y lavandería,0.0,BASICO,0,41,3
AMBOS SEXOS,Guadalajara,Cocina y restauración,8.0,BASICO,0,62,3
AMBOS SEXOS,Guadalajara,12 IMAGEN PERSONAL,9.0,BASICO,0,11,3
AMBOS SEXOS,Guadalajara,Peluquería y estética,9.0,BASICO,0,167,3
AMBOS SEXOS,Guadalajara,14 INDUSTRIAS ALIMENTARIAS,0.0,BASICO,0,13,3
AMBOS SEXOS,Guadalajara,Industrias alimentarias,0.0,BASICO,0,122,3
AMBOS SEXOS,Guadalajara,16 INFORMÁTICA Y COMUNICACIONES,39.0,BASICO,0,15,3
AMBOS SEXOS,Guadalajara,Informática de oficina,10.0,BASICO,0,124,3
AMBOS SEXOS,Guadalajara,Informática y comunicaciones,29.0,BASICO,0,125,3
AMBOS SEXOS,Guadalajara,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO,0,16,3
AMBOS SEXOS,Guadalajara,Mantenimiento de viviendas,0.0,BASICO,0,147,3
AMBOS SEXOS,Guadalajara,"18 MADERA, MUEBLE Y CORCHO",0.0,BASICO,0,17,3
AMBOS SEXOS,Guadalajara,Carpintería y mueble,0.0,BASICO,0,58,3
AMBOS SEXOS,Guadalajara,19 MARÍTIMO-PESQUERA,0.0,BASICO,0,18,3
AMBOS SEXOS,Guadalajara,Actividades marítimo-pesqueras,0.0,BASICO,0,34,3
AMBOS SEXOS,Guadalajara,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO,0,22,3
AMBOS SEXOS,Guadalajara,Actividades domésticas y limpieza de edificios,0.0,BASICO,0,32,3
AMBOS SEXOS,Guadalajara,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO,0,23,3
AMBOS SEXOS,Guadalajara,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO,0,47,3
AMBOS SEXOS,Guadalajara,Tapicería y cortinaje,0.0,BASICO,0,197,3
AMBOS SEXOS,Guadalajara,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,7.0,BASICO,0,24,3
AMBOS SEXOS,Guadalajara,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO,0,142,3
AMBOS SEXOS,Guadalajara,Mantenimiento de vehículos,7.0,BASICO,0,146,3
AMBOS SEXOS,Guadalajara,26 VIDRIO Y CERÁMICA,0.0,BASICO,0,25,3
AMBOS SEXOS,Guadalajara,Vidriería y alfarería,0.0,BASICO,0,202,3
AMBOS SEXOS,Toledo,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,9.0,BASICO,0,0,3
AMBOS SEXOS,Toledo,Acceso y Conservación en Instalaciones Deportivas,9.0,BASICO,0,26,3
AMBOS SEXOS,Toledo,02 ADMINISTRACIÓN Y GESTIÓN,92.0,BASICO,0,1,3
AMBOS SEXOS,Toledo,Servicios administrativos,92.0,BASICO,0,189,3
AMBOS SEXOS,Toledo,03 AGRARIA,28.0,BASICO,0,2,3
AMBOS SEXOS,Toledo,Actividades agropecuarias,0.0,BASICO,0,29,3
AMBOS SEXOS,Toledo,Agro-jardinería y composiciones florales,6.0,BASICO,0,40,3
AMBOS SEXOS,Toledo,Aprovechamientos forestales,22.0,BASICO,0,46,3
AMBOS SEXOS,Toledo,04 ARTES GRÁFICAS,0.0,BASICO,0,3,3
AMBOS SEXOS,Toledo,Artes gráficas,0.0,BASICO,0,48,3
AMBOS SEXOS,Toledo,06 COMERCIO Y MARKETING,38.0,BASICO,0,5,3
AMBOS SEXOS,Toledo,Servicios comerciales,38.0,BASICO,0,190,3
AMBOS SEXOS,Toledo,07 EDIFICACIÓN Y OBRA CIVIL,0.0,BASICO,0,6,3
AMBOS SEXOS,Toledo,Reforma y mantenimiento de edificios,0.0,BASICO,0,188,3
AMBOS SEXOS,Toledo,08 ELECTRICIDAD Y ELECTRÓNICA,70.0,BASICO,0,7,3
AMBOS SEXOS,Toledo,Electricidad y electrónica,70.0,BASICO,0,91,3
AMBOS SEXOS,Toledo,Instalaciones electrotécnicas y mecánica,0.0,BASICO,0,128,3
AMBOS SEXOS,Toledo,10 FABRICACIÓN MECÁNICA,23.0,BASICO,0,9,3
AMBOS SEXOS,Toledo,Fabricación de elementos metálicos,0.0,BASICO,0,104,3
AMBOS SEXOS,Toledo,Fabricación y montaje,23.0,BASICO,0,107,3
AMBOS SEXOS,Toledo,11 HOSTELERÍA Y TURISMO,55.0,BASICO,0,10,3
AMBOS SEXOS,Toledo,Actividades de panadería y pastelería,0.0,BASICO,0,31,3
AMBOS SEXOS,Toledo,Alojamiento y lavandería,2.0,BASICO,0,41,3
AMBOS SEXOS,Toledo,Cocina y restauración,53.0,BASICO,0,62,3
AMBOS SEXOS,Toledo,12 IMAGEN PERSONAL,47.0,BASICO,0,11,3
AMBOS SEXOS,Toledo,Peluquería y estética,47.0,BASICO,0,167,3
AMBOS SEXOS,Toledo,14 INDUSTRIAS ALIMENTARIAS,0.0,BASICO,0,13,3
AMBOS SEXOS,Toledo,Industrias alimentarias,0.0,BASICO,0,122,3
AMBOS SEXOS,Toledo,16 INFORMÁTICA Y COMUNICACIONES,171.0,BASICO,0,15,5
AMBOS SEXOS,Toledo,Informática de oficina,82.0,BASICO,0,124,3
AMBOS SEXOS,Toledo,Informática y comunicaciones,89.0,BASICO,0,125,3
AMBOS SEXOS,Toledo,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO,0,16,3
AMBOS SEXOS,Toledo,Mantenimiento de viviendas,0.0,BASICO,0,147,3
AMBOS SEXOS,Toledo,"18 MADERA, MUEBLE Y CORCHO",0.0,BASICO,0,17,3
AMBOS SEXOS,Toledo,Carpintería y mueble,0.0,BASICO,0,58,3
AMBOS SEXOS,Toledo,19 MARÍTIMO-PESQUERA,0.0,BASICO,0,18,3
AMBOS SEXOS,Toledo,Actividades marítimo-pesqueras,0.0,BASICO,0,34,3
AMBOS SEXOS,Toledo,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO,0,22,3
AMBOS SEXOS,Toledo,Actividades domésticas y limpieza de edificios,0.0,BASICO,0,32,3
AMBOS SEXOS,Toledo,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO,0,23,3
AMBOS SEXOS,Toledo,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO,0,47,3
AMBOS SEXOS,Toledo,Tapicería y cortinaje,0.0,BASICO,0,197,3
AMBOS SEXOS,Toledo,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,20.0,BASICO,0,24,3
AMBOS SEXOS,Toledo,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO,0,142,3
AMBOS SEXOS,Toledo,Mantenimiento de vehículos,20.0,BASICO,0,146,3
AMBOS SEXOS,Toledo,26 VIDRIO Y CERÁMICA,0.0,BASICO,0,25,3
AMBOS SEXOS,Toledo,Vidriería y alfarería,0.0,BASICO,0,202,3
AMBOS SEXOS,09 CATALUÑA,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,49.085604769577834,BASICO,0,0,3
AMBOS SEXOS,09 CATALUÑA,Acceso y Conservación en Instalaciones Deportivas,49.085604769577834,BASICO,0,26,3
AMBOS SEXOS,09 CATALUÑA,02 ADMINISTRACIÓN Y GESTIÓN,49.085604769577834,BASICO,0,1,3
AMBOS SEXOS,09 CATALUÑA,Servicios administrativos,49.085604769577834,BASICO,0,189,3
AMBOS SEXOS,09 CATALUÑA,03 AGRARIA,49.085604769577834,BASICO,0,2,3
AMBOS SEXOS,09 CATALUÑA,Actividades agropecuarias,49.085604769577834,BASICO,0,29,3
AMBOS SEXOS,09 CATALUÑA,Agro-jardinería y composiciones florales,49.085604769577834,BASICO,0,40,3
AMBOS SEXOS,09 CATALUÑA,Aprovechamientos forestales,49.085604769577834,BASICO,0,46,3
AMBOS SEXOS,09 CATALUÑA,04 ARTES GRÁFICAS,49.085604769577834,BASICO,0,3,3
AMBOS SEXOS,09 CATALUÑA,Artes gráficas,49.085604769577834,BASICO,0,48,3
AMBOS SEXOS,09 CATALUÑA,06 COMERCIO Y MARKETING,49.085604769577834,BASICO,0,5,3
AMBOS SEXOS,09 CATALUÑA,Servicios comerciales,49.085604769577834,BASICO,0,190,3
AMBOS SEXOS,09 CATALUÑA,07 EDIFICACIÓN Y OBRA CIVIL,49.085604769577834,BASICO,0,6,3
AMBOS SEXOS,09 CATALUÑA,Reforma y mantenimiento de edificios,49.085604769577834,BASICO,0,188,3
AMBOS SEXOS,09 CATALUÑA,08 ELECTRICIDAD Y ELECTRÓNICA,49.085604769577834,BASICO,0,7,3
AMBOS SEXOS,09 CATALUÑA,Electricidad y electrónica,49.085604769577834,BASICO,0,91,3
AMBOS SEXOS,09 CATALUÑA,Instalaciones electrotécnicas y mecánica,49.085604769577834,BASICO,0,128,3
AMBOS SEXOS,09 CATALUÑA,10 FABRICACIÓN MECÁNICA,49.085604769577834,BASICO,0,9,3
AMBOS SEXOS,09 CATALUÑA,Fabricación de elementos metálicos,49.085604769577834,BASICO,0,104,3
AMBOS SEXOS,09 CATALUÑA,Fabricación y montaje,49.085604769577834,BASICO,0,107,3
AMBOS SEXOS,09 CATALUÑA,11 HOSTELERÍA Y TURISMO,49.085604769577834,BASICO,0,10,3
AMBOS SEXOS,09 CATALUÑA,Actividades de panadería y pastelería,49.085604769577834,BASICO,0,31,3
AMBOS SEXOS,09 CATALUÑA,Alojamiento y lavandería,49.085604769577834,BASICO,0,41,3
AMBOS SEXOS,09 CATALUÑA,Cocina y restauración,49.085604769577834,BASICO,0,62,3
AMBOS SEXOS,09 CATALUÑA,12 IMAGEN PERSONAL,49.085604769577834,BASICO,0,11,3
AMBOS SEXOS,09 CATALUÑA,Peluquería y estética,49.085604769577834,BASICO,0,167,3
AMBOS SEXOS,09 CATALUÑA,14 INDUSTRIAS ALIMENTARIAS,49.085604769577834,BASICO,0,13,3
AMBOS SEXOS,09 CATALUÑA,Industrias alimentarias,49.085604769577834,BASICO,0,122,3
AMBOS SEXOS,09 CATALUÑA,16 INFORMÁTICA Y COMUNICACIONES,49.085604769577834,BASICO,0,15,3
AMBOS SEXOS,09 CATALUÑA,Informática de oficina,49.085604769577834,BASICO,0,124,3
AMBOS SEXOS,09 CATALUÑA,Informática y comunicaciones,49.085604769577834,BASICO,0,125,3
AMBOS SEXOS,09 CATALUÑA,17 INSTALACIÓN Y MANTENIMIENTO,49.085604769577834,BASICO,0,16,3
AMBOS SEXOS,09 CATALUÑA,Mantenimiento de viviendas,49.085604769577834,BASICO,0,147,3
AMBOS SEXOS,09 CATALUÑA,"18 MADERA, MUEBLE Y CORCHO",49.085604769577834,BASICO,0,17,3
AMBOS SEXOS,09 CATALUÑA,Carpintería y mueble,49.085604769577834,BASICO,0,58,3
AMBOS SEXOS,09 CATALUÑA,19 MARÍTIMO-PESQUERA,49.085604769577834,BASICO,0,18,3
AMBOS SEXOS,09 CATALUÑA,Actividades marítimo-pesqueras,49.085604769577834,BASICO,0,34,3
AMBOS SEXOS,09 CATALUÑA,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,49.085604769577834,BASICO,0,22,3
AMBOS SEXOS,09 CATALUÑA,Actividades domésticas y limpieza de edificios,49.085604769577834,BASICO,0,32,3
AMBOS SEXOS,09 CATALUÑA,"24 TEXTIL, CONFECCIÓN Y PIEL",49.085604769577834,BASICO,0,23,3
AMBOS SEXOS,09 CATALUÑA,Arreglo y reparación de artículos textiles y de piel,49.085604769577834,BASICO,0,47,3
AMBOS SEXOS,09 CATALUÑA,Tapicería y cortinaje,49.085604769577834,BASICO,0,197,3
AMBOS SEXOS,09 CATALUÑA,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,49.085604769577834,BASICO,0,24,3
AMBOS SEXOS,09 CATALUÑA,Mantenimiento de embarcaciones deportivas y de recreo,49.085604769577834,BASICO,0,142,3
AMBOS SEXOS,09 CATALUÑA,Mantenimiento de vehículos,49.085604769577834,BASICO,0,146,3
AMBOS SEXOS,09 CATALUÑA,26 VIDRIO Y CERÁMICA,49.085604769577834,BASICO,0,25,3
AMBOS SEXOS,09 CATALUÑA,Vidriería y alfarería,49.085604769577834,BASICO,0,202,3
AMBOS SEXOS,Barcelona,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,49.085604769577834,BASICO,0,0,3
AMBOS SEXOS,Barcelona,Acceso y Conservación en Instalaciones Deportivas,49.085604769577834,BASICO,0,26,3
AMBOS SEXOS,Barcelona,02 ADMINISTRACIÓN Y GESTIÓN,49.085604769577834,BASICO,0,1,3
AMBOS SEXOS,Barcelona,Servicios administrativos,49.085604769577834,BASICO,0,189,3
AMBOS SEXOS,Barcelona,03 AGRARIA,49.085604769577834,BASICO,0,2,3
AMBOS SEXOS,Barcelona,Actividades agropecuarias,49.085604769577834,BASICO,0,29,3
AMBOS SEXOS,Barcelona,Agro-jardinería y composiciones florales,49.085604769577834,BASICO,0,40,3
AMBOS SEXOS,Barcelona,Aprovechamientos forestales,49.085604769577834,BASICO,0,46,3
AMBOS SEXOS,Barcelona,04 ARTES GRÁFICAS,49.085604769577834,BASICO,0,3,3
AMBOS SEXOS,Barcelona,Artes gráficas,49.085604769577834,BASICO,0,48,3
AMBOS SEXOS,Barcelona,06 COMERCIO Y MARKETING,49.085604769577834,BASICO,0,5,3
AMBOS SEXOS,Barcelona,Servicios comerciales,49.085604769577834,BASICO,0,190,3
AMBOS SEXOS,Barcelona,07 EDIFICACIÓN Y OBRA CIVIL,49.085604769577834,BASICO,0,6,3
AMBOS SEXOS,Barcelona,Reforma y mantenimiento de edificios,49.085604769577834,BASICO,0,188,3
AMBOS SEXOS,Barcelona,08 ELECTRICIDAD Y ELECTRÓNICA,49.085604769577834,BASICO,0,7,3
AMBOS SEXOS,Barcelona,Electricidad y electrónica,49.085604769577834,BASICO,0,91,3
AMBOS SEXOS,Barcelona,Instalaciones electrotécnicas y mecánica,49.085604769577834,BASICO,0,128,3
AMBOS SEXOS,Barcelona,10 FABRICACIÓN MECÁNICA,49.085604769577834,BASICO,0,9,3
AMBOS SEXOS,Barcelona,Fabricación de elementos metálicos,49.085604769577834,BASICO,0,104,3
AMBOS SEXOS,Barcelona,Fabricación y montaje,49.085604769577834,BASICO,0,107,3
AMBOS SEXOS,Barcelona,11 HOSTELERÍA Y TURISMO,49.085604769577834,BASICO,0,10,3
AMBOS SEXOS,Barcelona,Actividades de panadería y pastelería,49.085604769577834,BASICO,0,31,3
AMBOS SEXOS,Barcelona,Alojamiento y lavandería,49.085604769577834,BASICO,0,41,3
AMBOS SEXOS,Barcelona,Cocina y restauración,49.085604769577834,BASICO,0,62,3
AMBOS SEXOS,Barcelona,12 IMAGEN PERSONAL,49.085604769577834,BASICO,0,11,3
AMBOS SEXOS,Barcelona,Peluquería y estética,49.085604769577834,BASICO,0,167,3
AMBOS SEXOS,Barcelona,14 INDUSTRIAS ALIMENTARIAS,49.085604769577834,BASICO,0,13,3
AMBOS SEXOS,Barcelona,Industrias alimentarias,49.085604769577834,BASICO,0,122,3
AMBOS SEXOS,Barcelona,16 INFORMÁTICA Y COMUNICACIONES,49.085604769577834,BASICO,0,15,3
AMBOS SEXOS,Barcelona,Informática de oficina,49.085604769577834,BASICO,0,124,3
AMBOS SEXOS,Barcelona,Informática y comunicaciones,49.085604769577834,BASICO,0,125,3
AMBOS SEXOS,Barcelona,17 INSTALACIÓN Y MANTENIMIENTO,49.085604769577834,BASICO,0,16,3
AMBOS SEXOS,Barcelona,Mantenimiento de viviendas,49.085604769577834,BASICO,0,147,3
AMBOS SEXOS,Barcelona,"18 MADERA, MUEBLE Y CORCHO",49.085604769577834,BASICO,0,17,3
AMBOS SEXOS,Barcelona,Carpintería y mueble,49.085604769577834,BASICO,0,58,3
AMBOS SEXOS,Barcelona,19 MARÍTIMO-PESQUERA,49.085604769577834,BASICO,0,18,3
AMBOS SEXOS,Barcelona,Actividades marítimo-pesqueras,49.085604769577834,BASICO,0,34,3
AMBOS SEXOS,Barcelona,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,49.085604769577834,BASICO,0,22,3
AMBOS SEXOS,Barcelona,Actividades domésticas y limpieza de edificios,49.085604769577834,BASICO,0,32,3
AMBOS SEXOS,Barcelona,"24 TEXTIL, CONFECCIÓN Y PIEL",49.085604769577834,BASICO,0,23,3
AMBOS SEXOS,Barcelona,Arreglo y reparación de artículos textiles y de piel,49.085604769577834,BASICO,0,47,3
AMBOS SEXOS,Barcelona,Tapicería y cortinaje,49.085604769577834,BASICO,0,197,3
AMBOS SEXOS,Barcelona,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,49.085604769577834,BASICO,0,24,3
AMBOS SEXOS,Barcelona,Mantenimiento de embarcaciones deportivas y de recreo,49.085604769577834,BASICO,0,142,3
AMBOS SEXOS,Barcelona,Mantenimiento de vehículos,49.085604769577834,BASICO,0,146,3
AMBOS SEXOS,Barcelona,26 VIDRIO Y CERÁMICA,49.085604769577834,BASICO,0,25,3
AMBOS SEXOS,Barcelona,Vidriería y alfarería,49.085604769577834,BASICO,0,202,3
AMBOS SEXOS,Girona,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,49.085604769577834,BASICO,0,0,3
AMBOS SEXOS,Girona,Acceso y Conservación en Instalaciones Deportivas,49.085604769577834,BASICO,0,26,3
AMBOS SEXOS,Girona,02 ADMINISTRACIÓN Y GESTIÓN,49.085604769577834,BASICO,0,1,3
AMBOS SEXOS,Girona,Servicios administrativos,49.085604769577834,BASICO,0,189,3
AMBOS SEXOS,Girona,03 AGRARIA,49.085604769577834,BASICO,0,2,3
AMBOS SEXOS,Girona,Actividades agropecuarias,49.085604769577834,BASICO,0,29,3
AMBOS SEXOS,Girona,Agro-jardinería y composiciones florales,49.085604769577834,BASICO,0,40,3
AMBOS SEXOS,Girona,Aprovechamientos forestales,49.085604769577834,BASICO,0,46,3
AMBOS SEXOS,Girona,04 ARTES GRÁFICAS,49.085604769577834,BASICO,0,3,3
AMBOS SEXOS,Girona,Artes gráficas,49.085604769577834,BASICO,0,48,3
AMBOS SEXOS,Girona,06 COMERCIO Y MARKETING,49.085604769577834,BASICO,0,5,3
AMBOS SEXOS,Girona,Servicios comerciales,49.085604769577834,BASICO,0,190,3
AMBOS SEXOS,Girona,07 EDIFICACIÓN Y OBRA CIVIL,49.085604769577834,BASICO,0,6,3
AMBOS SEXOS,Girona,Reforma y mantenimiento de edificios,49.085604769577834,BASICO,0,188,3
AMBOS SEXOS,Girona,08 ELECTRICIDAD Y ELECTRÓNICA,49.085604769577834,BASICO,0,7,3
AMBOS SEXOS,Girona,Electricidad y electrónica,49.085604769577834,BASICO,0,91,3
AMBOS SEXOS,Girona,Instalaciones electrotécnicas y mecánica,49.085604769577834,BASICO,0,128,3
AMBOS SEXOS,Girona,10 FABRICACIÓN MECÁNICA,49.085604769577834,BASICO,0,9,3
AMBOS SEXOS,Girona,Fabricación de elementos metálicos,49.085604769577834,BASICO,0,104,3
AMBOS SEXOS,Girona,Fabricación y montaje,49.085604769577834,BASICO,0,107,3
AMBOS SEXOS,Girona,11 HOSTELERÍA Y TURISMO,49.085604769577834,BASICO,0,10,3
AMBOS SEXOS,Girona,Actividades de panadería y pastelería,49.085604769577834,BASICO,0,31,3
AMBOS SEXOS,Girona,Alojamiento y lavandería,49.085604769577834,BASICO,0,41,3
AMBOS SEXOS,Girona,Cocina y restauración,49.085604769577834,BASICO,0,62,3
AMBOS SEXOS,Girona,12 IMAGEN PERSONAL,49.085604769577834,BASICO,0,11,3
AMBOS SEXOS,Girona,Peluquería y estética,49.085604769577834,BASICO,0,167,3
AMBOS SEXOS,Girona,14 INDUSTRIAS ALIMENTARIAS,49.085604769577834,BASICO,0,13,3
AMBOS SEXOS,Girona,Industrias alimentarias,49.085604769577834,BASICO,0,122,3
AMBOS SEXOS,Girona,16 INFORMÁTICA Y COMUNICACIONES,49.085604769577834,BASICO,0,15,3
AMBOS SEXOS,Girona,Informática de oficina,49.085604769577834,BASICO,0,124,3
AMBOS SEXOS,Girona,Informática y comunicaciones,49.085604769577834,BASICO,0,125,3
AMBOS SEXOS,Girona,17 INSTALACIÓN Y MANTENIMIENTO,49.085604769577834,BASICO,0,16,3
AMBOS SEXOS,Girona,Mantenimiento de viviendas,49.085604769577834,BASICO,0,147,3
AMBOS SEXOS,Girona,"18 MADERA, MUEBLE Y CORCHO",49.085604769577834,BASICO,0,17,3
AMBOS SEXOS,Girona,Carpintería y mueble,49.085604769577834,BASICO,0,58,3
AMBOS SEXOS,Girona,19 MARÍTIMO-PESQUERA,49.085604769577834,BASICO,0,18,3
AMBOS SEXOS,Girona,Actividades marítimo-pesqueras,49.085604769577834,BASICO,0,34,3
AMBOS SEXOS,Girona,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,49.085604769577834,BASICO,0,22,3
AMBOS SEXOS,Girona,Actividades domésticas y limpieza de edificios,49.085604769577834,BASICO,0,32,3
AMBOS SEXOS,Girona,"24 TEXTIL, CONFECCIÓN Y PIEL",49.085604769577834,BASICO,0,23,3
AMBOS SEXOS,Girona,Arreglo y reparación de artículos textiles y de piel,49.085604769577834,BASICO,0,47,3
AMBOS SEXOS,Girona,Tapicería y cortinaje,49.085604769577834,BASICO,0,197,3
AMBOS SEXOS,Girona,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,49.085604769577834,BASICO,0,24,3
AMBOS SEXOS,Girona,Mantenimiento de embarcaciones deportivas y de recreo,49.085604769577834,BASICO,0,142,3
AMBOS SEXOS,Girona,Mantenimiento de vehículos,49.085604769577834,BASICO,0,146,3
AMBOS SEXOS,Girona,26 VIDRIO Y CERÁMICA,49.085604769577834,BASICO,0,25,3
AMBOS SEXOS,Girona,Vidriería y alfarería,49.085604769577834,BASICO,0,202,3
AMBOS SEXOS,Lleida,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,49.085604769577834,BASICO,0,0,3
AMBOS SEXOS,Lleida,Acceso y Conservación en Instalaciones Deportivas,49.085604769577834,BASICO,0,26,3
AMBOS SEXOS,Lleida,02 ADMINISTRACIÓN Y GESTIÓN,49.085604769577834,BASICO,0,1,3
AMBOS SEXOS,Lleida,Servicios administrativos,49.085604769577834,BASICO,0,189,3
AMBOS SEXOS,Lleida,03 AGRARIA,49.085604769577834,BASICO,0,2,3
AMBOS SEXOS,Lleida,Actividades agropecuarias,49.085604769577834,BASICO,0,29,3
AMBOS SEXOS,Lleida,Agro-jardinería y composiciones florales,49.085604769577834,BASICO,0,40,3
AMBOS SEXOS,Lleida,Aprovechamientos forestales,49.085604769577834,BASICO,0,46,3
AMBOS SEXOS,Lleida,04 ARTES GRÁFICAS,49.085604769577834,BASICO,0,3,3
